LAAL	AL	AP	DAL
900.0	900.0	0.667	900.0
3456.63	1219.871	1.198	5594.535
1130.0	1130.0	1.0	1130.0
2270.547	1010.875	0.671	5555.395
3608.536	3608.536	0.568	4679.695
3017.472	3017.472	0.644	5119.346
2268.478	1710.25	0.785	3460.057
2697.639	2697.639	0.62	3494.091
2400.833	2091.364	0.795	4542.014
1368.129	18.421	0.597	4173.835
2737.966	-674.909	0.89	5114.199
2418.915	-3890.419	0.762	5296.832
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
2726.19	1610.248	0.922	3887.222
2400.0	2400.0	1.125	2400.0
1933.611	1577.333	0.91	3035.309
2029.495	2029.495	0.627	4444.174
1761.258	1761.258	0.648	3125.727
2974.25	2712.773	0.721	5180.0
2135.353	2135.353	0.661	3534.814
2793.143	2110.333	0.829	4895.461
3321.054	3321.054	0.673	5904.132
2744.113	2360.476	0.869	4475.826
1587.005	-1175.853	1.065	3445.894
2538.636	2538.636	0.427	2683.802
2845.0	2845.0	0.559	4884.835
3183.3	520.896	0.734	5939.218
3757.247	1292.115	0.75	6455.896
2651.389	2310.427	1.022	3750.0
563.051	-208.864	0.57	2586.247
1748.053	602.52	0.728	4547.919
2315.15	2315.15	0.582	2583.789
2088.167	2088.167	0.718	2903.775
1140.0	1140.0	1.0	1140.0
2246.591	2246.591	0.936	2500.0
2194.551	2037.124	0.817	3412.133
1895.284	1365.909	0.788	2998.819
3523.253	2186.522	0.757	5090.422
5246.868	5246.868	0.545	5997.559
2522.424	2160.702	0.896	3338.017
1873.0	1873.0	0.839	2500.0
3129.79	1709.652	1.169	4165.957
3201.538	2947.253	0.848	4968.0
3160.436	3160.436	0.52	3676.91
2268.429	1425.0	0.713	5733.192
2941.465	1681.742	1.135	3674.66
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.0	1530.0
2242.308	2242.308	0.682	3195.648
2886.878	2886.878	0.632	3348.347
1692.198	-444.118	0.929	3050.111
2702.292	2702.292	0.668	3002.368
2493.853	-873.458	0.907	3999.086
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	0.75	1280.0
2564.857	2564.857	0.646	3140.413
1160.0	1160.0	1.0	1160.0
2893.856	2417.145	0.639	5687.832
2291.667	2176.026	1.004	2840.933
2812.321	1838.84	0.874	4435.14
2718.921	-6.969	0.831	6142.729
1010.0	1010.0	1.25	1010.0
3255.768	-1039.917	1.052	4654.343
2378.409	2378.409	0.699	2802.222
5743.415	3520.409	0.858	8885.66
3048.839	-1297.2	0.935	6665.198
1570.0	1570.0	0.8	1570.0
1750.0	1750.0	1.0	1750.0
3002.521	950.934	0.86	5000.0
3823.378	3114.833	0.723	5648.671
2365.245	1621.711	0.825	3514.566
1522.827	165.949	0.673	3252.326
1085.833	572.689	0.623	2500.0
3275.851	1098.404	0.674	6387.555
2160.932	191.222	1.108	3153.933
1876.583	1876.583	0.613	3709.196
2661.731	562.955	0.704	5879.623
2911.594	2911.594	0.669	4362.363
1668.831	1668.831	0.828	2500.0
2395.683	1730.466	0.732	3793.135
990.0	990.0	1.0	990.0
2322.614	220.53	1.073	3278.661
3187.999	1246.808	0.662	6249.81
3478.009	1792.471	0.943	5329.408
2447.353	2447.353	0.71	3034.375
3120.588	2356.874	0.865	5291.707
4058.899	4058.899	0.594	5462.117
1631.685	731.249	0.654	2886.858
3584.938	3584.938	0.778	4559.922
4177.933	3060.85	0.742	6976.795
1575.998	-8289.948	0.801	4092.912
2897.773	2623.523	0.768	4445.178
1539.493	-2731.071	0.704	4015.036
2713.333	-1518.226	1.137	4474.627
2148.751	1027.531	0.743	3420.577
3289.765	3289.765	0.312	3647.5
2792.332	2181.002	0.649	5916.275
2515.404	2515.404	0.586	4292.354
2652.696	2652.696	0.586	6882.718
2056.038	1598.796	0.618	4349.344
2717.452	1615.127	0.834	3814.943
1726.977	8.103	0.64	3715.22
3518.601	138.631	0.807	6213.835
2540.476	2540.476	0.715	3430.657
2240.356	2112.081	1.016	2675.382
2635.096	2635.096	0.681	3750.0
4152.99	3007.087	0.803	6610.979
4936.156	2806.072	0.773	7297.108
3100.833	2488.333	1.173	4200.625
1290.0	1290.0	1.0	1290.0
1490.0	1490.0	1.0	1490.0
1041.984	761.889	0.582	2948.163
1962.307	1962.307	0.431	2875.612
2572.115	1416.827	1.042	4213.314
6696.046	6696.046	0.575	10178.67
4015.015	1353.015	0.709	7372.657
4741.0	4741.0	0.584	5171.403
1170.0	1170.0	0.8	1170.0
1370.0	1370.0	0.778	1370.0
3126.154	2555.49	0.817	5417.429
2283.821	2190.94	0.865	3750.0
2252.174	2252.174	0.753	3405.104
2592.179	2592.179	0.891	2967.988
2174.336	2174.336	0.649	2738.293
2090.833	2090.833	0.588	3750.0
4473.541	4473.541	0.447	4368.854
4180.233	4180.233	0.387	3793.875
2167.006	2118.339	1.063	2500.0
2560.637	1694.992	1.002	4389.434
2002.167	1586.939	0.708	4624.306
592.496	592.496	0.525	3750.0
1640.738	1094.186	0.622	3977.599
2726.822	2726.822	0.62	5518.621
2373.179	2257.829	0.779	3750.0
2333.728	1152.802	0.815	3416.279
4104.405	1141.415	0.998	5963.46
3260.568	-298.876	0.81	5395.554
2296.82	1270.054	0.743	4304.269
3508.908	3508.908	0.613	4110.69
4187.854	4187.854	0.495	6696.683
988.75	-2720.0	0.815	3750.0
1600.842	-23.949	0.813	3425.098
1450.0	1450.0	1.0	1450.0
1980.0	1980.0	0.7	1980.0
3350.41	2380.28	0.755	4940.026
1745.154	1745.154	0.636	2500.0
1640.039	1457.833	0.728	2500.484
2165.55	2165.55	0.628	2616.797
1796.69	1796.69	0.57	5345.136
2127.115	2127.115	0.664	2890.133
2677.972	2525.952	0.69	4447.5
2260.312	2145.0	0.833	2639.258
1287.321	103.599	0.613	3582.102
2245.991	777.267	0.886	3862.758
2556.155	1510.618	0.789	4118.816
2488.736	2076.463	0.822	4370.656
3025.238	3025.238	0.824	4778.889
2655.615	2434.615	0.895	3750.0
1794.923	536.034	0.817	2956.381
1767.606	1026.567	0.593	4814.34
2238.214	2238.214	0.67	4239.383
1588.737	1422.646	0.564	4583.869
2272.632	473.36	1.096	3750.0
3117.348	1901.14	0.738	5696.568
3291.457	3291.457	0.747	4042.987
2523.464	2523.464	0.713	3378.754
4343.75	4343.75	0.545	5000.0
3318.48	2915.132	0.715	5131.806
1864.808	1190.417	0.648	3102.389
1026.904	-243.509	0.558	4166.073
928.977	106.25	0.543	3750.0
3241.64	1126.164	0.842	5864.452
2417.5	2417.5	0.69	2866.429
1860.0	1860.0	0.8	1860.0
1647.053	1647.053	0.66	2500.0
3196.904	2395.386	0.635	5792.99
2443.063	2070.455	0.825	3864.934
1270.0	1270.0	1.0	1270.0
4328.25	4328.25	0.785	4623.633
7007.652	7007.652	0.505	7235.274
2738.042	-227.283	0.683	5433.078
24956.669	-37628.897	0.548	47809.722
