LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
4644.118	4632.812	1.036	5653.633
1930.0	1930.0	1.0	1930.0
1646.875	1425.23	0.65	2801.875
7932.515	7932.515	0.604	10874.392
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
3829.36	3829.36	0.682	4370.496
3950.0	3950.0	0.769	3950.0
5353.171	4947.125	0.785	9107.628
6138.121	-993.619	1.027	13500.0
2700.0	2588.889	1.414	2800.0
3320.083	3320.083	0.752	4021.096
930.0	930.0	1.0	930.0
1706.119	-3087.175	0.731	6022.429
4613.75	4613.75	0.828	5750.117
1260.0	1260.0	1.0	1260.0
6862.548	5892.998	0.678	9303.904
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
6050.538	6050.538	0.675	7316.171
1400.0	1400.0	0.6	1400.0
4848.667	4848.667	0.93	4900.0
3146.429	3146.429	0.762	3500.0
5788.952	5651.099	0.668	8695.284
4827.222	4827.222	0.804	6581.25
5462.039	4138.634	0.902	7202.341
6058.394	6058.394	0.744	8780.918
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2133.854	2133.854	0.68	2231.944
5315.11	5234.821	1.011	6256.213
1090.0	1090.0	0.571	1090.0
5548.981	399.267	1.508	7615.555
3521.771	3521.771	0.736	4846.484
6954.435	4725.61	1.093	9637.95
5430.0	5430.0	1.0	5430.0
4673.684	4349.684	1.027	6400.0
3176.429	3176.429	0.895	3402.959
4564.0	4564.0	0.815	4900.0
1110.0	1110.0	1.0	1110.0
890.0	890.0	0.571	890.0
5640.581	5640.581	0.739	7500.247
6468.046	6468.046	0.671	7946.994
4333.235	3905.378	0.907	5307.695
2500.0	2500.0	0.571	2500.0
3896.923	3224.0	1.931	5579.586
4341.157	4156.598	0.846	7252.216
3710.0	3710.0	1.111	3710.0
3921.502	3921.502	0.647	5833.554
4001.811	3025.263	1.142	6016.896
2787.5	2567.391	0.895	5379.808
4291.22	1959.562	1.258	7900.0
2891.667	2033.804	0.769	4616.319
3558.786	3558.786	0.718	4200.0
1980.303	1980.303	0.672	2800.0
5547.107	4410.5	0.956	6945.242
4176.812	4176.812	0.679	5480.618
4435.417	4283.333	1.002	5659.028
5245.505	3959.859	0.833	7359.026
5755.0	5717.857	0.966	9200.909
5946.471	4994.138	0.942	8133.564
2563.866	2468.571	1.044	2800.0
4512.281	4397.619	1.313	5325.485
3060.638	2401.098	1.179	4200.0
2517.222	2468.039	0.902	3859.506
4055.573	3731.02	0.958	6097.92
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
7890.333	7593.176	1.41	8600.0
2471.333	2471.333	0.949	2800.0
4110.0	4110.0	1.2	4110.0
3816.722	3816.722	0.825	4900.0
1630.0	1630.0	0.778	1630.0
5649.706	4695.475	0.964	7286.484
10420.0	10420.0	1.2	10420.0
4342.667	4342.667	0.873	4900.0
5870.25	5870.25	0.887	7597.396
3881.587	3881.587	0.915	5170.204
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
4383.333	4310.833	1.023	5174.4
4203.0	4203.0	0.908	5131.406
1230.0	1230.0	1.0	1230.0
4655.499	4281.19	0.921	6193.143
5279.307	5169.545	0.946	6400.0
6222.727	6052.632	1.13	7200.0
7197.545	7197.545	0.842	10092.538
3380.287	2916.151	0.863	4871.488
3816.07	3448.258	0.615	9300.0
4899.514	4899.514	0.844	6400.0
4342.667	3090.333	0.794	9300.0
4857.926	4857.926	0.799	6486.331
900.0	900.0	1.0	900.0
5456.174	4132.915	1.039	6783.771
1130.0	1130.0	0.6	1130.0
5191.837	5026.954	0.728	9508.125
6322.729	6322.729	0.66	8917.721
4284.432	3949.177	0.735	6287.723
5787.067	4915.625	1.191	8600.0
5101.111	5101.111	0.698	6160.8
6414.13	6388.636	1.011	7309.452
4428.367	3820.999	0.669	10832.181
5171.533	2563.644	0.976	7214.956
5028.214	-4176.713	0.988	8289.828
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
3888.406	2660.87	1.025	5510.0
2400.0	2400.0	1.25	2400.0
5830.0	5830.0	1.133	5830.0
2887.292	2887.292	0.715	5711.012
3891.167	3891.167	0.667	4233.316
5414.271	4861.705	0.938	9684.77
3220.753	3220.753	0.726	4645.791
3370.609	2170.854	0.961	5793.982
5449.885	5449.885	0.692	7608.144
5485.429	5395.0	0.982	6552.245
7079.259	6567.619	1.242	8766.228
8240.0	8240.0	1.312	8240.0
5468.497	5175.556	1.082	8041.592
4848.323	3413.457	0.722	10161.84
5584.568	3116.268	0.839	9518.374
5458.947	5315.385	1.456	5700.0
3252.007	2729.267	0.7	6716.295
4816.736	4675.817	0.819	6387.654
6804.737	6804.737	0.834	7088.477
7630.0	7630.0	1.15	7630.0
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
3686.944	3686.944	0.84	4588.651
8470.0	8470.0	0.905	8470.0
6539.667	6539.667	0.645	8031.361
3623.483	2649.333	0.736	7323.235
3394.737	3394.737	0.689	3793.75
3990.0	3990.0	0.9	3990.0
4486.5	3862.5	1.121	6250.336
6127.381	6127.381	0.729	7200.0
6528.636	6171.655	0.756	8654.182
3421.538	2200.695	0.883	6727.219
5933.75	5933.75	0.76	6400.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
3346.14	3230.0	0.829	4748.31
4053.846	4053.846	0.758	4900.0
4641.452	4410.0	1.053	7442.934
5629.569	5629.569	0.777	6400.0
4398.397	2947.647	0.88	6055.925
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
3587.143	3587.143	0.859	4068.047
1160.0	1160.0	0.8	1160.0
5649.207	5500.949	0.714	10199.735
4510.0	4510.0	1.385	4510.0
5788.534	5155.519	1.022	8062.022
1890.797	-6288.239	1.038	4341.359
1010.0	1010.0	1.0	1010.0
7816.25	6898.942	1.043	9386.562
4430.0	4430.0	0.818	4430.0
5808.358	1076.614	1.022	10038.835
5419.375	4182.5	0.846	9647.969
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
8316.375	7430.089	1.066	12100.0
5656.549	5656.549	0.646	7261.761
5536.806	5137.5	0.964	6923.182
4232.714	4232.714	0.707	6483.886
2160.256	1974.011	0.683	3041.55
3965.545	1864.325	0.705	7840.719
3477.727	3477.727	0.761	3963.546
2298.682	2167.492	0.702	4118.233
7145.238	5980.465	0.837	11400.0
4575.833	4341.364	0.886	6587.639
3650.0	3650.0	1.182	3650.0
5085.059	5085.059	0.628	6575.976
990.0	990.0	1.0	990.0
6251.067	5641.768	1.178	7726.276
6428.538	6428.538	0.667	12757.347
5569.556	5569.556	0.788	6400.0
7150.0	7150.0	1.059	7150.0
3968.786	3968.786	0.789	5245.829
5694.938	5378.981	0.708	8114.494
3435.818	1633.636	0.869	5700.0
7170.062	7170.062	0.87	7170.062
6698.024	6137.202	0.796	9898.35
3911.122	-5326.991	0.875	6408.225
4523.901	4523.901	0.684	5550.399
3713.735	422.346	0.756	6400.0
4137.286	1464.721	1.095	5603.281
3194.028	1993.647	0.807	5967.091
5292.5	4869.412	1.048	6410.075
4800.852	4800.852	0.641	6154.717
5628.182	5628.182	0.64	7332.322
5257.155	4128.367	0.755	10000.0
4555.978	4287.789	0.713	7395.628
4660.852	4240.728	0.875	5921.586
3535.21	3064.127	0.649	5903.813
5930.19	4392.762	0.806	8979.183
2615.0	2615.0	0.574	2800.0
2285.101	1997.764	1.098	2813.853
4167.692	4167.692	0.764	4200.0
8876.296	8265.147	1.001	11481.439
10687.997	10687.997	0.775	14881.203
5880.0	5880.0	2.333	5880.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
2655.667	2655.667	0.68	4731.6
2707.649	1328.109	0.586	7200.0
3489.116	3179.639	0.94	4900.0
7862.609	7862.609	0.569	8076.254
6013.115	5744.667	0.675	10111.631
6553.154	6553.154	0.655	10736.678
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
