LAAL	AL	AP	DAL
4832.269	4832.269	0.703	5762.601
5430.0	5430.0	1.0	5430.0
4805.128	4640.58	1.029	5671.598
3489.077	3489.077	0.894	4100.0
5369.608	5369.608	0.796	6121.641
4795.0	4795.0	0.884	6500.0
6062.616	6062.616	0.513	7027.032
6950.0	6950.0	0.279	6950.0
2920.062	2920.062	0.778	2920.062
7610.062	7610.062	1.08	7610.062
6101.333	5963.879	0.942	7220.457
5354.021	5202.879	0.79	9508.784
4014.172	4014.172	0.674	8482.109
8725.333	8725.333	0.851	12768.306
7690.0	7690.0	0.875	7690.0
5066.662	4148.164	1.016	7300.0
7312.611	6401.139	1.047	9177.284
11500.125	5026.689	1.612	16030.543
3653.38	2904.032	0.813	5060.151
6422.753	6422.753	0.62	7527.776
6172.696	6172.696	0.602	11305.613
4965.714	819.286	1.327	6321.582
7550.208	7402.5	1.279	12769.141
1450.0	1450.0	0.833	1450.0
1980.0	1980.0	0.7	1980.0
8725.214	7616.571	1.07	11500.0
4590.0	4590.0	0.846	4590.0
4220.294	4181.25	0.984	5525.19
4922.807	4922.807	0.877	5169.896
4563.836	4563.836	0.618	6375.116
4397.222	4397.222	0.726	5251.479
5909.414	5596.545	0.912	7033.241
5720.0	5720.0	0.928	5709.949
4731.694	4731.694	0.68	8553.8
6315.594	5844.589	1.112	8699.572
6532.778	3660.077	1.251	12300.0
4213.911	4213.911	0.876	7300.0
6611.053	6599.444	1.04	7426.205
6058.929	5980.0	1.163	6500.0
5772.222	5251.091	1.029	7337.576
8178.077	7493.002	0.818	13825.0
3211.842	3211.842	0.729	5148.131
5645.011	4731.695	0.765	8873.875
8230.0	8230.0	1.538	8230.0
3575.872	3193.635	0.692	5594.514
4592.667	4592.667	0.928	5869.6
5409.899	5409.899	0.91	6974.74
9366.667	9366.667	0.948	11114.286
7138.202	7138.202	0.789	12862.259
8530.952	8530.952	0.794	12562.783
3089.659	2493.199	0.594	8130.708
5323.718	4551.863	0.686	12300.0
7992.389	6381.372	1.176	11500.0
5193.75	5193.75	0.994	5700.0
1860.0	1860.0	1.0	1860.0
3923.429	3923.429	0.857	4460.166
5644.754	4256.551	0.75	9193.156
8570.0	8570.0	0.905	8570.0
1270.0	1270.0	1.0	1270.0
5090.0	5090.0	0.85	5090.0
10237.717	10237.717	0.549	13514.058
6191.706	5615.738	0.697	11096.262
13553.706	-76174.395	0.556	45065.104
