LAAL	AL	AP	DAL
-4011.59	-4486.199	0.487	10890.108
9362.141	9362.141	0.495	10302.857
4251.771	-3230.392	0.533	9160.685
4981.17	1868.154	0.527	9351.826
2950.509	2950.509	0.503	9109.8
5333.334	5333.334	0.515	14690.012
292.184	-6243.656	0.518	7800.422
2027.182	-775.609	0.513	8290.679
1370.83	1370.83	0.502	8754.112
4336.546	-8200.722	0.547	9313.225
6110.649	6110.649	0.507	11124.134
18865.144	18865.144	0.491	18286.619
21849.912	21849.912	0.473	17630.213
226.459	-8015.957	0.528	7250.0
-4459.618	-13386.86	0.511	4575.777
4174.012	-4177.882	0.537	11414.572
8723.606	8723.606	0.486	9684.389
4443.007	4443.007	0.502	12188.009
-3451.756	-3670.582	0.488	8500.0
8521.515	4166.34	0.543	15558.929
3346.48	-782.007	0.525	9899.532
