LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
5064.062	5064.062	0.992	6000.0
1930.0	1930.0	1.0	1930.0
2546.25	2413.263	0.764	4766.725
7977.339	7977.339	0.592	10368.658
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
5782.672	5782.672	0.744	6500.0
3950.0	3950.0	0.692	3950.0
5516.291	4969.9	0.808	8776.201
6677.335	755.237	0.98	13248.205
2687.5	2520.833	1.419	3000.0
4924.735	4924.735	0.853	6059.093
930.0	930.0	1.0	930.0
3343.239	-9.033	0.762	9072.528
8330.0	8330.0	0.941	8330.0
1260.0	1260.0	1.0	1260.0
8291.058	7373.218	0.708	11319.262
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
7113.209	7113.209	0.754	9936.299
1400.0	1400.0	0.6	1400.0
5140.0	5140.0	0.933	5140.0
5680.0	5680.0	0.938	5680.0
6571.754	6571.754	0.613	8441.884
7388.333	7388.333	0.918	10082.222
7560.125	7464.071	1.081	15716.356
5949.826	5949.826	0.772	9500.0
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2243.75	2243.75	0.692	2500.0
5814.0	5758.333	0.988	7000.0
1090.0	1090.0	0.571	1090.0
7068.504	2559.302	1.656	9726.928
6188.056	6081.979	1.045	9838.04
7210.017	4864.634	1.125	11373.453
5430.0	5430.0	1.0	5430.0
4398.611	4311.5	0.969	5785.597
4110.0	4110.0	1.0	4110.0
5520.0	5520.0	0.958	5520.0
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
4765.448	4765.448	0.79	8006.403
8876.426	8876.426	0.71	10677.541
7416.364	6768.095	1.12	11000.0
2500.0	2500.0	0.571	2500.0
4709.074	3234.316	2.175	5477.467
12260.0	12260.0	1.033	12260.0
3710.0	3710.0	1.111	3710.0
4190.465	4190.465	0.699	7544.575
5149.179	4172.632	1.275	7365.408
3370.0	3217.391	0.881	5341.6
5318.414	3621.742	1.242	7084.162
4270.833	3412.97	0.833	6478.125
4823.75	4823.75	0.788	5500.0
4518.654	4398.864	1.148	5000.0
11657.556	11032.222	1.261	13500.0
6000.0	6000.0	0.738	6692.602
2809.538	2570.629	0.915	3680.16
4738.869	3200.887	0.795	7232.629
11440.0	11440.0	1.048	11440.0
6895.796	5378.927	1.082	9244.047
3070.0	3070.0	0.964	3500.0
6100.0	6100.0	1.5	6100.0
5951.923	5889.412	1.528	6000.0
2095.765	2095.765	0.725	3770.756
4925.685	4643.465	1.014	6530.811
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
6510.145	6377.255	1.317	7741.134
3470.0	3470.0	0.867	3470.0
4110.0	4110.0	1.2	4110.0
4593.645	4593.645	0.874	6500.0
1630.0	1630.0	0.778	1630.0
6279.019	5047.754	0.968	7927.534
5837.112	5428.485	1.026	7544.498
5222.667	5222.667	0.919	6000.0
6255.6	6255.6	0.885	7500.0
5744.286	5744.286	0.986	6000.0
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
5000.0	4927.5	1.066	6000.0
4343.0	4343.0	0.914	5334.531
1230.0	1230.0	1.0	1230.0
5282.801	4600.238	1.051	8102.604
5915.671	5805.909	0.984	8000.0
7900.0	7900.0	1.158	7900.0
7399.623	7399.623	0.864	12000.0
3992.02	3670.695	0.888	5156.743
5843.224	5424.065	0.695	10941.006
4336.617	4336.617	0.863	6000.0
5790.815	4538.481	0.859	10000.0
4904.593	4904.593	0.802	6744.024
900.0	900.0	1.0	900.0
11046.968	10396.838	1.237	13500.0
1130.0	1130.0	0.6	1130.0
6189.796	6024.913	0.77	10276.288
7395.772	7395.772	0.832	10371.995
6306.054	5970.798	0.831	9265.758
5496.756	4640.806	1.147	7993.312
10780.0	10780.0	0.958	10780.0
6370.833	6354.545	1.069	8085.764
6112.629	5391.379	0.734	11500.0
4597.122	2172.354	0.926	6889.698
6927.77	-2406.804	1.056	12895.024
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
4644.444	4198.068	1.13	7382.222
2400.0	2400.0	1.25	2400.0
5830.0	5830.0	1.133	5830.0
5668.542	5668.542	0.805	7474.971
7425.595	7425.595	0.692	8612.725
4299.405	4024.518	0.819	7388.152
6412.121	6400.938	0.991	10668.595
6525.474	6370.667	1.207	9451.932
5784.668	5784.668	0.708	7870.844
5785.429	5695.0	1.0	7500.0
9670.0	9670.0	1.381	9670.0
8240.0	8240.0	1.312	8240.0
6210.848	5613.5	1.052	8537.521
5595.039	3350.735	0.787	11693.743
5761.799	2548.352	0.83	8538.752
4658.947	4515.385	1.425	5204.958
3010.981	2488.241	0.688	5058.715
7970.119	7233.704	1.115	11042.643
7610.0	7610.0	0.789	7610.0
5862.5	5835.25	1.018	6462.857
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
6730.0	6730.0	1.0	6730.0
8470.0	8470.0	0.905	8470.0
8478.4	8478.4	0.652	10006.019
6584.676	5629.111	0.886	11486.767
6135.0	6106.579	1.037	6500.0
3990.0	3990.0	0.9	3990.0
5516.667	4988.667	1.225	7063.077
8900.0	8900.0	0.929	8900.0
7297.302	6759.161	0.797	10533.418
5174.342	4054.796	0.944	8874.127
8657.083	8657.083	0.833	9000.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
4891.158	4760.5	0.905	5923.878
5372.308	5372.308	0.838	6347.637
5247.798	4479.048	1.073	7079.473
6860.0	6860.0	0.793	6860.0
7338.571	6100.455	1.066	8907.63
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
4912.143	4912.143	1.0	5500.0
1160.0	1160.0	0.8	1160.0
6703.374	6555.116	0.749	12304.573
4510.0	4510.0	1.385	4510.0
5900.472	5244.013	1.037	8335.568
7578.761	2989.933	1.159	11730.13
1010.0	1010.0	1.0	1010.0
8617.138	7976.077	0.989	11220.119
4430.0	4430.0	0.818	4430.0
6742.87	5254.086	0.865	12533.632
6611.682	4356.393	1.003	11889.995
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
13549.6	13431.429	1.178	14182.848
9086.222	9086.222	0.825	12201.487
7480.0	7441.667	0.986	9279.2
11589.596	11521.818	0.971	13320.278
5237.312	5120.909	0.876	7000.0
5290.362	3636.218	0.722	9288.821
3439.167	3439.167	0.808	5468.421
5461.875	5368.168	0.898	6684.7
13929.348	13505.682	1.004	21500.0
5182.647	5055.758	0.853	7399.221
3650.0	3650.0	1.182	3650.0
6087.476	6087.476	0.672	6679.408
990.0	990.0	1.0	990.0
5040.0	3988.958	1.166	6937.569
6556.544	5774.496	0.716	14015.505
11511.667	11484.0	1.056	12362.031
7150.0	7150.0	1.0	7150.0
4014.706	3944.42	0.827	5583.542
7395.701	7173.196	0.754	10337.02
3694.788	2353.629	0.907	6007.577
3296.477	3296.477	0.842	5000.0
6874.214	6313.393	0.802	10648.6
4573.131	-3881.944	0.879	7336.235
2322.167	2322.167	0.604	4083.792
8145.355	-9101.893	1.665	13650.972
4737.286	2064.721	1.14	7038.251
3211.618	2492.6	0.762	6000.0
4798.068	4349.338	1.134	6123.657
7051.617	6780.642	0.793	11000.0
5352.511	5352.511	0.593	6796.288
8818.094	8267.764	0.812	16142.886
6749.218	6579.516	0.821	11719.385
4956.09	4535.966	0.888	6443.913
5253.614	4150.066	0.751	10503.404
6930.19	5392.762	0.845	13477.243
2002.5	2002.5	0.521	2500.0
4310.062	4310.062	1.333	4310.062
4480.0	4480.0	0.769	4480.0
8652.766	8041.618	0.994	10130.088
11276.701	11276.701	0.64	13000.0
5880.0	5880.0	2.333	5880.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
4679.365	4547.556	0.838	7779.955
4374.686	2530.381	0.63	7598.481
5012.591	4848.75	1.015	6500.0
9177.391	9177.391	0.585	11719.533
7624.545	7624.545	0.652	12851.659
7831.695	7831.695	0.64	9768.526
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
