LAAL	AL	AP	DAL
1848.333	1848.333	0.753	2200.0
2340.0	2340.0	1.0	2340.0
4404.167	4382.812	1.093	5652.315
1930.0	1930.0	1.0	1930.0
2196.25	2063.263	0.748	4691.725
7745.217	7745.217	0.564	10050.058
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
3382.672	3382.672	0.743	4776.722
3065.385	3065.385	0.908	3800.0
4210.735	3664.344	0.754	7458.554
5485.475	-703.045	0.943	11800.0
3250.0	3250.0	1.0	3250.0
3813.417	3813.417	0.787	4772.136
930.0	930.0	1.0	930.0
1830.853	-2629.087	0.752	4289.545
4553.333	4553.333	0.872	6802.656
1260.0	1260.0	1.0	1260.0
7564.947	6352.337	0.699	10634.677
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
6890.545	6890.545	0.687	8261.301
1400.0	1400.0	0.6	1400.0
3734.857	3734.857	0.832	4700.0
3175.0	3175.0	0.764	3526.531
7325.565	7325.565	0.657	10809.466
7929.915	7768.889	1.003	9169.704
8246.414	6923.009	1.044	13535.034
6448.118	6448.118	0.634	6979.847
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2157.812	2157.812	0.689	2378.125
2762.286	2720.536	0.881	5542.96
1090.0	1090.0	0.571	1090.0
5414.017	2214.952	1.251	7223.828
4511.859	4242.3	0.845	6625.467
6531.969	4186.585	1.087	8798.007
5430.0	5430.0	1.0	5430.0
4721.053	4397.053	1.031	6457.143
4110.0	4110.0	0.929	4110.0
5520.0	5520.0	0.958	5520.0
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
5177.625	5177.625	0.787	8033.294
7979.458	7979.458	0.688	9041.178
5088.409	5088.409	0.843	8100.0
2500.0	2500.0	0.571	2500.0
4546.154	3648.923	1.948	5488.905
4493.491	4135.908	0.877	7007.891
3710.0	3710.0	1.111	3710.0
6091.772	6091.772	0.741	9731.173
4212.337	3235.789	1.166	6321.504
2387.5	2167.391	0.877	5206.731
4872.294	3618.232	1.172	5890.427
3873.438	2523.437	0.834	5812.162
3987.357	3987.357	0.744	4700.0
2368.397	1929.167	1.005	4700.0
9257.556	8632.222	1.2	11167.156
5306.667	5306.667	0.71	5784.949
2518.75	2366.667	0.859	3495.312
5187.516	3901.663	0.813	7177.058
5605.0	5567.857	0.963	9173.636
5570.222	3995.012	1.006	8100.0
2263.866	2168.571	1.01	2599.654
4157.143	3794.048	1.415	4562.812
3206.026	2143.333	1.37	4328.876
2255.765	2255.765	0.733	3824.089
3803.176	3722.901	0.86	5200.0
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
4928.627	3740.0	1.314	7346.806
3319.333	3319.333	0.865	3400.0
4110.0	4110.0	1.2	4110.0
3839.799	3839.799	0.826	4700.0
1630.0	1630.0	0.778	1630.0
6194.667	5219.231	0.93	8579.911
10420.0	10420.0	1.2	10420.0
4182.667	4182.667	0.864	4700.0
6668.0	6668.0	0.904	7779.896
5692.143	5692.143	0.913	6074.793
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
4750.0	4677.5	1.049	5700.0
4403.0	4403.0	0.917	5193.906
1230.0	1230.0	1.0	1230.0
4760.261	4385.952	0.929	6462.352
5136.905	5016.167	0.941	6985.306
7900.0	7900.0	1.053	7900.0
4938.754	4938.754	0.714	8900.0
3645.855	3306.679	0.864	4656.681
5589.887	5589.887	0.604	8669.824
3993.759	3993.759	0.836	5474.404
4754.107	3236.857	0.836	9362.323
4833.016	4645.926	0.946	7985.102
900.0	900.0	1.0	900.0
6420.774	5201.983	1.195	7892.632
1130.0	1130.0	0.6	1130.0
6410.159	6410.159	0.765	10141.395
7774.065	7774.065	0.849	9640.898
4434.534	4253.572	0.731	6750.238
5693.317	4821.875	1.183	8500.0
3106.786	3106.786	0.662	6302.2
5150.0	4905.682	1.026	7560.764
4495.411	3658.647	0.709	9890.31
3805.285	1380.517	0.881	6042.241
5917.345	-3613.129	1.009	10256.929
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
4690.909	3519.17	1.091	7200.0
2400.0	2400.0	1.25	2400.0
3695.429	3695.429	0.722	4700.0
4194.472	4194.472	0.731	5851.706
9389.464	9389.464	0.82	9398.147
5939.881	5664.995	0.934	10839.674
3745.498	3633.661	0.782	5107.163
4453.333	4453.333	0.816	5700.0
5158.581	5158.581	0.677	6953.9
6401.905	6351.667	1.013	7200.0
6355.926	6304.762	1.255	9092.894
8240.0	8240.0	1.312	8240.0
6112.0	5157.5	1.125	9428.914
3903.39	1984.559	0.71	7768.932
5823.179	3303.395	0.826	7898.242
3925.614	3782.051	1.396	5089.169
2749.443	2226.702	0.675	5007.599
6612.486	5613.724	1.086	9908.398
6954.737	6954.737	0.836	7107.227
5393.5	5393.5	0.953	6627.575
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
4136.111	4136.111	0.945	5695.309
6883.333	6883.333	0.937	7929.175
7433.747	7433.747	0.664	9933.925
5418.862	4380.685	0.828	8986.968
3774.286	3651.128	0.942	5347.0
3990.0	3990.0	0.9	3990.0
4678.4	4096.0	1.132	6283.648
7543.75	7464.286	1.124	7776.562
6235.455	5878.473	0.746	8762.909
3085.347	2032.852	0.843	4669.197
6462.333	6462.333	0.783	7700.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
4248.553	4205.0	0.946	7523.601
6398.077	6398.077	0.871	7454.064
3805.158	3313.158	0.903	4820.778
4111.116	4111.116	0.72	5700.0
5794.035	5033.788	0.898	7897.548
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
4312.143	4312.143	0.968	4700.0
1160.0	1160.0	0.8	1160.0
4858.973	4707.561	0.688	7743.283
4510.0	4510.0	1.385	4510.0
6052.289	5306.411	1.144	7997.436
5391.382	582.354	1.053	7964.516
1010.0	1010.0	1.0	1010.0
6310.145	4788.094	1.009	7836.107
4430.0	4430.0	0.818	4430.0
5359.636	3622.125	0.816	8235.864
6208.734	4719.313	0.91	10663.629
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
6827.222	6457.937	0.974	9211.198
6643.556	6643.556	0.703	8586.531
8340.0	8253.75	1.002	9335.2
4367.31	4367.31	0.715	6365.714
4157.803	3948.278	0.825	7200.0
3951.833	1617.144	0.704	6490.209
6144.5	6144.5	0.959	7100.15
3768.125	3674.418	0.812	5088.067
7887.352	7500.0	0.798	10471.975
8358.788	8358.788	0.882	9495.796
3650.0	3650.0	1.182	3650.0
6825.452	6825.452	0.709	10300.0
990.0	990.0	1.0	990.0
4561.875	3791.111	1.121	6145.903
6452.258	5670.21	0.713	12885.104
10837.091	10656.0	1.084	11983.324
6726.389	6714.706	1.055	6749.846
3986.727	3986.727	0.786	5700.0
5614.383	5298.425	0.705	8055.007
4460.27	2867.645	0.93	8100.0
5667.661	5667.661	0.763	6700.0
7086.119	6525.298	0.809	10642.35
4325.657	-4129.419	0.871	6919.568
3077.5	3077.5	0.704	6920.625
3878.512	1176.028	0.736	8541.252
4026.974	1258.962	1.087	5809.25
2819.204	2819.204	0.631	6200.0
4717.167	4632.549	1.096	8067.9
5524.678	5524.678	0.713	8222.722
6173.636	6173.636	0.67	8416.938
6925.126	6925.126	0.728	15922.555
4466.762	4297.06	0.713	8100.0
4637.043	4216.919	0.874	6044.792
2873.64	2086.908	0.64	7200.0
5521.818	4017.812	0.789	9800.0
2090.0	2090.0	0.529	2600.0
2433.333	2253.747	1.116	2773.982
4480.0	4480.0	0.769	4480.0
8637.356	7700.128	1.018	10466.558
9242.543	9242.543	0.733	12195.552
4765.0	4275.0	1.485	5700.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
3604.923	3604.923	0.714	5049.6
3651.61	1807.304	0.616	8333.08
4212.695	3976.036	0.975	6200.0
8368.696	8368.696	0.571	10009.533
6433.454	6165.006	0.688	11452.905
6782.54	6782.54	0.661	12667.95
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.556	1370.0
4146.555	4146.555	0.67	5191.634
2889.774	2889.774	0.833	3683.704
