LAAL	AL	AP	DAL
1623.333	1623.333	0.711	1900.0
1786.0	1727.5	1.182	1837.6
1879.412	1743.75	0.785	2612.976
1930.0	1930.0	1.0	1930.0
478.195	-28.421	0.576	1900.0
4140.451	3487.733	0.629	6728.154
1480.0	1480.0	1.4	1480.0
1069.286	977.922	0.783	1755.0
2265.474	2265.474	0.595	2632.885
1721.678	1721.678	0.694	2900.0
2180.63	1815.042	0.627	3707.497
2908.57	-2878.688	0.807	5951.551
1468.75	1017.361	1.291	1700.0
1441.25	1441.25	0.594	1768.866
930.0	930.0	1.0	930.0
-59.827	-5317.352	0.674	3551.336
2300.769	2300.769	0.658	3200.039
1260.0	1260.0	1.0	1260.0
4384.836	3260.158	0.625	6426.157
721.0	721.0	0.717	1100.0
956.667	956.667	0.774	1100.0
4732.198	4732.198	0.633	5698.115
1400.0	1400.0	0.6	1400.0
3516.667	3516.667	0.74	3900.0
1994.641	1911.111	0.83	2956.678
3670.841	3670.841	0.577	6923.478
2623.543	1726.4	0.789	4190.612
3093.829	703.163	0.842	5320.78
3164.345	3164.345	0.639	5116.566
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
1157.812	1157.812	0.538	1146.875
1608.222	1489.931	0.691	2497.36
1090.0	1090.0	0.571	1090.0
3809.836	-3357.446	1.501	5546.254
1973.857	1148.182	0.738	3101.081
4299.832	2033.786	0.928	5739.609
3649.697	3649.697	0.935	4226.446
1476.552	692.552	0.785	2844.0
1923.75	1923.75	0.767	2443.846
2046.111	2046.111	0.669	3039.32
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
2198.916	2198.916	0.633	3370.583
4282.142	4282.142	0.597	4524.375
2056.92	1657.586	0.697	3346.311
807.143	807.143	0.726	1300.0
3372.557	680.865	1.806	4737.278
1004.403	41.118	0.66	2004.457
1411.5	1226.0	0.923	2136.7
1515.576	1515.576	0.563	5400.0
3427.35	2179.539	1.138	6301.408
1378.409	864.822	0.695	2297.115
2288.739	-132.597	1.039	3649.862
1918.616	967.187	0.673	3019.755
2201.179	2201.179	0.595	2485.156
1824.747	1824.747	0.741	2621.57
3514.167	1560.0	0.903	4594.356
2504.0	2504.0	0.569	2939.239
1406.25	1115.909	0.721	2248.09
3072.186	2205.166	0.676	4763.468
2883.889	2305.079	0.805	4172.361
3748.814	2558.398	0.831	6580.623
1490.909	1490.909	0.781	1794.0
1876.471	1453.571	0.898	2241.869
1646.625	704.426	0.986	2354.82
2015.765	2015.765	0.721	3744.089
2982.592	2710.69	0.862	6200.0
1302.0	1302.0	0.76	1300.0
1628.0	1628.0	0.594	1575.51
2948.556	2022.353	0.998	4152.603
1522.424	1522.424	0.833	1853.067
2836.0	2836.0	0.836	3405.185
1944.72	1944.72	0.596	2787.755
802.222	802.222	0.624	1100.0
3600.119	3077.564	0.734	4415.128
4462.5	3160.0	1.123	6900.0
2562.0	2562.0	0.736	3043.776
2642.509	2642.509	0.722	4185.312
2530.0	2530.0	0.717	2887.219
1050.0	1050.0	1.0	1050.0
842.0	842.0	0.846	1100.0
2101.5	2101.5	0.69	2876.45
2994.824	2808.5	0.899	4739.792
636.0	636.0	0.875	900.0
2338.353	1833.036	0.759	3884.495
2968.631	2469.214	0.915	4157.674
2419.048	2082.456	0.831	4504.082
2734.0	2734.0	0.547	3094.704
2238.49	1810.057	0.753	3439.532
2744.433	2744.433	0.556	5177.662
2912.566	2912.566	0.757	3681.163
2093.451	-319.952	0.743	5185.173
1056.46	492.312	0.643	2143.022
900.0	900.0	1.0	900.0
3151.55	1089.037	0.941	5400.0
1130.0	1130.0	0.6	1130.0
2323.411	906.638	0.684	4657.017
2605.833	2605.833	0.54	3522.604
2313.626	1913.182	0.644	3175.131
3088.627	2417.294	0.894	4105.955
2517.255	2517.255	0.61	2944.091
4392.692	3821.364	1.069	7135.799
1054.052	-659.038	0.609	2965.432
2248.772	187.111	0.766	3348.396
3956.223	-4203.119	0.871	7571.577
1115.0	1115.0	0.624	1300.0
1121.667	1121.667	0.95	1300.0
2040.258	1260.87	0.767	3410.974
1306.667	1240.0	0.979	1500.0
2500.526	1968.667	1.053	3950.914
1903.927	1903.927	0.565	2236.419
1048.214	1048.214	0.482	1608.288
1701.543	868.839	0.692	2811.82
1722.287	1396.643	0.662	3247.621
2404.078	1563.697	0.809	4340.318
2638.012	2638.012	0.602	3780.752
2442.857	2262.0	0.782	3873.061
2164.952	1500.804	0.867	3154.512
2282.824	1458.824	0.907	3900.0
2349.301	965.968	0.864	3639.846
1917.128	1501.651	0.573	3770.983
3295.588	412.637	0.725	4992.934
2473.5	1905.231	1.13	2948.241
1146.698	762.337	0.576	2274.874
1629.794	647.908	0.722	3100.0
2610.316	2610.316	0.667	4035.502
1506.25	1506.25	0.511	2162.422
877.5	877.5	0.697	900.0
1735.152	1735.152	0.868	2011.57
2480.5	2480.5	0.677	3400.0
2308.889	2308.889	0.676	4812.675
3329.026	3329.026	0.533	4157.6
2039.168	-563.712	0.781	4806.618
2226.316	2226.316	0.586	2353.125
