LAAL	AL	AP	DAL
10087.445	10087.445	0.46	14463.409
24801.076	24801.076	0.476	19310.538
65237.941	65237.941	0.408	33472.654
7278.336	7055.315	0.525	16697.339
27554.9	27554.9	0.418	18145.745
14875.226	14875.226	0.489	18741.156
819.907	-5690.369	0.52	11806.114
25374.925	25374.925	0.472	24068.665
2733.834	2733.834	0.506	15130.051
7865.833	4554.307	0.531	20617.484
14403.148	14403.148	0.502	23526.421
54904.736	54904.736	0.429	30011.881
61759.632	61759.632	0.35	23342.544
7538.061	7538.061	0.486	15812.067
-5892.922	-6141.214	0.483	11000.0
14561.374	14561.374	0.491	20653.508
10614.698	10614.698	0.488	14470.497
18442.126	18442.126	0.499	33108.201
16596.658	16596.658	0.408	9866.6
10655.112	9021.955	0.54	21249.698
7343.123	1900.97	0.543	19762.885
