LAAL	AL	AP	DAL
7292.539	7292.539	0.433	16750.0
32782.593	32782.593	0.446	20358.662
74880.105	74880.105	0.428	45496.647
9660.053	9660.053	0.514	16423.902
40777.808	40777.808	0.398	18516.455
13343.096	13343.096	0.495	19525.631
7378.63	7378.63	0.465	10959.518
62194.805	62194.805	0.426	34932.518
3889.164	3889.164	0.511	18750.0
16363.032	16363.032	0.522	23601.384
11148.996	11148.996	0.486	17587.112
59465.644	59465.644	0.438	35268.895
54360.121	54360.121	0.382	23174.251
16347.896	16347.896	0.471	18804.236
3818.288	3818.288	0.464	11402.794
48517.58	48517.58	0.474	46569.293
16679.189	16679.189	0.494	22808.519
14496.517	14496.517	0.458	21480.229
38074.833	38074.833	0.362	15410.872
18291.287	18291.287	0.538	29546.68
7419.043	5917.807	0.529	21978.256
