LAAL	AL	AP	DAL
4722.157	4722.157	0.786	5767.924
5430.0	5430.0	1.0	5430.0
6260.317	6101.863	1.136	7215.364
3609.808	3609.808	0.896	4000.0
4868.277	4868.277	0.819	6476.278
7140.0	7140.0	1.0	7140.0
4763.437	4763.437	0.392	5411.02
6950.0	6950.0	0.279	6950.0
2920.062	2920.062	0.778	2920.062
3210.509	2985.026	0.905	5000.0
4592.727	4494.545	0.91	7219.886
5661.486	5661.486	0.706	8124.404
4187.39	4187.39	0.708	8563.699
5445.965	5236.593	0.782	7354.62
7690.0	7690.0	0.875	7690.0
3966.738	3966.738	0.758	5844.784
7872.5	6869.444	1.034	10507.614
10170.373	3137.651	1.533	12954.728
2780.793	2636.0	0.673	4020.155
6102.753	6102.753	0.61	7134.88
6129.598	5676.278	0.686	10842.279
5660.714	2136.25	1.378	7117.5
4090.836	2157.2	1.013	6010.872
1450.0	1450.0	0.833	1450.0
1980.0	1980.0	0.7	1980.0
7396.333	5961.619	1.033	11000.0
4590.0	4590.0	0.846	4590.0
3966.078	3822.917	0.975	5441.661
5900.0	5900.0	0.947	5900.0
3907.161	3907.161	0.608	6370.272
3308.333	3308.333	0.643	3997.633
4541.232	4228.364	0.847	5909.578
5640.0	5640.0	0.93	6000.0
4979.145	4492.648	0.745	7623.953
4500.336	2419.452	1.098	6606.611
9826.388	7322.667	1.458	15000.0
4955.847	4955.847	0.914	8000.0
7261.053	7249.444	1.049	7494.626
3828.105	3789.333	0.967	4900.914
5955.455	5311.705	1.056	8823.434
6317.777	6317.777	0.714	13891.156
5115.255	5044.167	0.872	7000.0
4747.984	4142.48	0.71	7442.027
5260.918	4159.915	1.64	6000.0
5236.683	4983.709	0.74	7164.536
3773.6	3773.6	0.822	5000.0
5097.778	5097.778	0.758	5961.956
4037.481	3847.826	0.763	5457.788
4861.979	-2021.838	1.495	8896.732
5722.254	5722.254	0.616	6960.904
3719.201	3518.332	0.596	7607.173
5948.531	5471.169	0.665	10519.574
5414.795	4182.842	0.909	8000.0
5880.0	5880.0	1.0	5880.0
1860.0	1860.0	1.0	1860.0
3795.333	3795.333	0.704	5000.0
6266.434	5950.827	0.711	9476.562
5388.095	5388.095	0.864	8000.0
1270.0	1270.0	1.0	1270.0
3249.154	3249.154	0.86	4126.389
8408.694	8408.694	0.478	8442.105
3234.585	2852.584	0.617	6500.257
14105.335	-67739.386	0.552	41082.454
