LAAL	AL	AP	DAL
19321.595	19321.595	0.423	16175.785
14473.628	14473.628	0.493	18664.014
19166.324	19166.324	0.454	14844.032
7174.657	4721.365	0.533	14109.594
14494.92	14494.92	0.445	12708.686
13827.013	13827.013	0.502	19034.584
-1632.404	-5972.318	0.507	10121.609
4373.005	1139.005	0.521	17201.221
2013.002	-297.31	0.512	14365.552
6460.076	1965.825	0.53	16032.231
22656.107	22656.107	0.481	21487.812
63600.34	63600.34	0.401	30222.33
60275.945	60275.945	0.4	32257.661
12904.029	12904.029	0.481	18768.17
-4116.443	-5356.197	0.491	11000.0
48575.834	48575.834	0.474	41860.917
9800.41	9800.41	0.487	15631.206
36056.101	36056.101	0.419	21365.608
10917.368	10917.368	0.455	12946.106
11736.496	8651.61	0.549	25248.185
7551.438	3985.942	0.537	18774.026
