LAAL	AL	AP	DAL
1641.875	1641.875	0.492	11160.433
7898.414	7898.414	0.502	10420.975
1207.395	-1571.611	0.511	7367.918
5804.091	1127.388	0.536	10395.452
348.975	348.975	0.469	8287.387
5585.211	5585.211	0.494	12141.712
2436.738	-8214.56	0.536	8930.456
1140.223	-1446.965	0.51	8778.873
1233.654	309.54	0.506	13539.114
5262.623	-4672.402	0.542	10816.323
4166.738	2325.38	0.517	10664.049
25241.99	25241.99	0.47	15144.022
36689.995	36689.995	0.387	11761.17
703.229	-2799.655	0.513	9226.788
-5887.494	-10350.825	0.495	6082.495
3838.056	1355.494	0.518	11899.928
3354.351	3354.351	0.495	7370.25
39039.727	39039.727	0.43	19315.995
611.525	611.525	0.484	5257.213
8150.805	7243.501	0.529	13518.725
3721.291	-970.192	0.528	9563.634
