LAAL	AL	AP	DAL
-670.309	-670.309	0.481	8396.923
8971.027	8971.027	0.501	11598.273
3181.841	-3445.182	0.527	8080.136
6139.862	1914.912	0.535	10027.675
95.094	-1796.358	0.505	7305.874
6494.729	6494.729	0.472	11387.95
-376.826	-12238.595	0.531	7578.288
1240.528	-1346.66	0.51	7110.877
652.312	-1195.931	0.507	7298.07
6600.225	-2151.991	0.543	11146.266
6679.904	6679.904	0.5	9389.468
20644.55	20644.55	0.484	16963.423
22620.507	22620.507	0.475	16296.47
6482.782	-7736.066	0.571	11146.73
-5093.852	-10797.103	0.501	4776.462
5361.443	-3667.807	0.543	13956.463
8704.856	8704.856	0.483	8026.519
6454.478	6454.478	0.498	13538.793
-3465.26	-3465.26	0.473	5264.356
9433.929	9433.929	0.521	15140.282
3637.941	260.108	0.523	9441.766
