LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
3230.729	3230.729	0.881	3998.242
1930.0	1930.0	1.0	1930.0
1521.529	1285.108	0.637	3000.0
5281.296	5281.296	0.563	7508.909
1480.0	1480.0	1.4	1480.0
3456.818	3456.818	0.726	4000.0
4407.672	4407.672	0.684	5076.059
3950.0	3950.0	0.923	3950.0
4299.407	3610.414	0.773	6454.153
5174.826	-921.992	0.939	8034.094
2833.333	2722.222	1.427	3000.0
4160.083	4160.083	0.812	5613.989
930.0	930.0	1.0	930.0
1374.151	-3022.973	0.737	5686.815
3701.25	3701.25	0.777	4442.305
1260.0	1260.0	1.0	1260.0
6892.614	5545.802	0.694	8684.922
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
5086.127	5086.127	0.728	7210.069
1400.0	1400.0	0.6	1400.0
5140.0	5140.0	0.933	5140.0
3460.714	3460.714	0.786	4000.0
5402.127	5402.127	0.653	8295.574
5038.769	4656.333	0.889	6363.55
6455.867	5089.771	1.019	8555.536
4999.026	4999.026	0.703	6772.07
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2643.75	2643.75	0.731	3000.0
4425.721	4225.0	0.962	6000.0
1090.0	1090.0	0.571	1090.0
6365.764	1819.338	1.639	7727.503
3825.938	3825.938	0.754	5000.0
6397.432	3901.945	1.153	7609.875
4690.833	4649.697	1.077	5000.0
3600.0	3388.444	0.895	4693.004
4110.0	4110.0	1.0	4110.0
3244.0	3244.0	0.89	4300.87
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
3924.662	3924.662	0.698	4804.949
7367.769	7367.769	0.641	9187.302
3742.438	3234.357	0.864	4688.652
2500.0	2500.0	0.571	2500.0
4261.538	3364.308	1.928	5414.201
3561.167	3561.167	0.606	4900.592
3710.0	3710.0	1.111	3710.0
1973.702	1779.804	0.599	4000.0
3880.171	3174.887	1.103	5590.144
2927.632	2487.414	0.838	3754.808
4206.19	3117.229	1.018	5474.796
3237.069	2192.714	0.771	4607.292
3336.5	3336.5	0.701	4000.0
3487.273	3487.273	0.912	4000.0
5942.107	4805.5	0.978	7356.518
3833.333	3833.333	0.686	4967.895
2997.692	2512.727	0.978	4404.734
4907.842	4042.894	0.755	7102.011
4361.667	3782.857	0.916	6077.778
4908.621	4908.621	0.72	7146.684
3270.0	3270.0	0.98	3681.333
4626.984	4046.032	1.467	5379.138
3808.141	2883.529	1.411	5378.272
2500.556	2451.373	0.902	4070.617
3878.065	3595.846	0.927	5138.76
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
6091.818	5512.941	1.249	8000.0
2925.333	2925.333	0.982	3006.356
4110.0	4110.0	1.2	4110.0
3362.876	3362.876	0.796	4003.781
1630.0	1630.0	0.778	1630.0
4750.476	3902.271	0.847	5715.311
5509.205	5292.121	0.95	7569.609
4209.143	4209.143	0.87	4905.612
6501.333	6501.333	0.9	7738.229
3420.714	3420.714	0.797	3901.065
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
3719.333	3603.333	0.993	4554.4
4743.0	4743.0	0.931	5322.5
1230.0	1230.0	1.0	1230.0
4556.522	3911.879	0.977	5865.592
4770.238	4649.5	0.918	6299.592
7900.0	7900.0	1.158	7900.0
3930.842	3930.842	0.621	4646.391
4050.855	3711.679	0.892	5215.879
4918.615	4918.615	0.573	8545.466
5037.976	5037.976	0.855	6210.556
4251.208	2273.771	0.838	6330.562
6279.862	6015.852	1.004	9163.472
900.0	900.0	1.0	900.0
5507.556	3943.704	1.055	7831.429
1130.0	1130.0	0.6	1130.0
5163.818	5163.818	0.635	6600.415
5031.279	5031.279	0.572	6000.0
4387.135	4051.879	0.74	5624.158
4564.115	4041.25	1.113	6089.216
6400.417	6400.417	0.747	7337.95
5620.833	5604.545	1.061	8023.264
3569.954	2899.318	0.641	9000.0
4192.143	2226.722	0.859	6149.643
5029.636	-5605.273	1.011	8256.71
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
4027.473	3515.05	0.98	6163.265
2400.0	2400.0	1.25	2400.0
4253.056	4220.667	1.168	5366.883
3164.472	3164.472	0.668	4455.167
5357.899	5357.899	0.683	8000.0
4130.392	3262.614	0.879	6224.214
3889.612	3661.662	0.814	5361.047
5511.766	4503.167	1.125	8026.939
5915.102	5915.102	0.714	8391.478
5244.0	5244.0	0.93	6438.3
4945.893	4197.619	1.162	7000.0
3609.524	2812.5	1.092	6000.0
5714.118	5128.235	1.049	7205.536
3854.615	1864.259	0.719	7938.831
5808.632	2434.007	0.851	8242.938
4325.614	4182.051	1.412	5152.327
2466.722	1499.959	0.692	4302.222
3732.667	3090.077	0.846	7000.0
7104.737	7104.737	0.785	7095.822
6612.5	6585.25	1.038	7000.0
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
3930.891	3812.821	0.983	6000.0
6533.333	6533.333	0.885	7865.042
5018.4	5018.4	0.6	5999.25
7316.012	6078.121	0.937	13000.0
4114.737	4114.737	0.741	5000.0
3990.0	3990.0	0.9	3990.0
3824.0	3632.0	1.184	6458.462
5137.5	5137.5	0.687	6000.0
5608.413	5070.273	0.738	7003.635
3541.009	2421.462	0.837	5301.242
5863.333	5863.333	0.792	7083.7
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
3541.158	3410.5	0.83	4644.349
5074.176	5074.176	0.819	5719.471
3573.579	3081.579	0.887	4783.578
6860.0	6860.0	0.793	6860.0
3909.961	1972.039	0.896	5319.875
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
4558.214	4558.214	0.98	5036.684
1160.0	1160.0	0.8	1160.0
3944.687	3793.275	0.657	5235.229
2926.5	2857.115	1.077	3486.4
6051.111	5402.02	1.118	7527.619
1610.835	-22582.464	1.815	7865.252
1010.0	1010.0	1.0	1010.0
10987.879	10553.007	1.075	12144.444
4430.0	4430.0	0.818	4430.0
5578.879	3094.343	0.872	9397.185
5480.723	4552.84	0.819	7147.074
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
8283.242	7857.143	1.121	11244.749
5160.971	5160.971	0.72	6930.612
6282.738	5906.25	1.038	7869.26
3129.143	3129.143	0.655	4389.486
3409.305	3409.305	0.686	6000.0
3620.907	1247.306	0.694	9844.94
4240.889	4240.889	0.813	5202.105
2644.136	2512.947	0.726	4211.567
5063.83	4246.373	0.744	11000.0
4453.48	4326.591	0.811	5798.218
3650.0	3650.0	1.182	3650.0
5509.677	5509.677	0.726	8000.0
990.0	990.0	1.0	990.0
4227.5	3176.458	1.095	5979.236
7523.667	7523.667	0.651	14427.8
4080.871	3403.852	0.854	5492.941
5400.292	5223.203	1.1	6590.859
4248.786	4248.786	0.803	5885.829
6297.662	6075.157	0.727	8099.316
4121.496	2957.855	0.863	7000.0
4074.903	4074.903	0.893	5818.29
5395.931	5012.931	0.796	9692.15
4257.537	-3684.859	0.853	8360.0
3051.297	3051.297	0.657	4240.754
7566.611	-8862.183	1.583	12098.0
4289.188	1182.332	1.139	5725.344
2279.355	2279.355	0.633	4021.353
4717.167	4632.549	1.096	8067.9
4823.547	4552.571	0.708	6997.664
7028.182	7028.182	0.716	10432.322
7726.025	7033.534	0.794	11912.587
2598.9	2453.441	0.622	5000.0
3650.229	3513.388	0.744	4766.939
4089.003	3932.31	0.653	8193.53
5298.444	3827.861	0.78	6881.23
2440.0	2440.0	0.559	3000.0
3718.344	3538.758	1.482	4000.0
4067.692	4067.692	0.761	4028.8
6788.148	5469.086	0.973	8520.809
7806.221	7572.927	0.748	10426.718
4240.0	3750.0	1.425	5000.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
2675.0	2675.0	0.655	4174.6
3077.983	1233.678	0.605	6938.962
3785.364	3530.5	0.943	5000.0
7681.51	7681.51	0.55	8093.744
5636.844	5368.395	0.664	10125.278
8250.614	8250.614	0.649	9708.332
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
