LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
1986.0	1927.5	1.224	2100.0
2864.062	2864.062	0.858	3860.742
1930.0	1930.0	1.0	1930.0
1050.941	814.52	0.6	2800.0
5809.481	5809.481	0.526	6634.319
1480.0	1480.0	1.4	1480.0
1669.286	1577.922	0.878	2100.0
3175.707	3175.707	0.698	3653.635
2412.821	2412.821	0.62	2856.173
5207.457	4801.41	0.78	9037.628
4012.288	-1914.746	0.881	9459.016
2187.5	2020.833	1.35	2423.077
2978.092	2978.092	0.732	4021.096
930.0	930.0	1.0	930.0
1332.097	-3229.464	0.707	4783.768
3463.75	3463.75	0.763	4216.328
1260.0	1260.0	1.0	1260.0
5905.493	4845.453	0.658	8007.146
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
5279.205	5279.205	0.657	7219.697
1400.0	1400.0	0.6	1400.0
4848.667	4848.667	0.93	4900.0
2880.0	2880.0	0.738	3500.0
4572.063	4397.45	0.629	6869.828
4256.333	4256.333	0.779	5725.0
4307.783	1917.116	0.926	6675.941
3922.373	3922.373	0.678	6222.626
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2133.854	2133.854	0.68	2231.944
2561.25	2561.25	0.749	3409.375
1090.0	1090.0	0.571	1090.0
4789.211	896.81	1.26	6969.8
3421.099	3011.947	0.799	5346.008
5325.926	3007.182	0.992	7289.746
3238.523	3238.523	0.938	4900.0
3673.684	3349.684	0.937	5700.0
2334.857	2334.857	0.825	2704.615
2648.889	2648.889	0.826	3371.304
1110.0	1110.0	1.0	1110.0
890.0	890.0	0.571	890.0
3937.369	3937.369	0.71	6472.168
4940.268	4940.268	0.562	5533.988
3277.438	2769.357	0.836	4115.078
2500.0	2500.0	0.571	2500.0
3800.0	2902.769	1.894	5133.136
3710.122	3525.563	0.796	6616.733
3710.0	3710.0	1.111	3710.0
1579.266	1401.09	0.589	4269.731
2880.758	1904.211	1.011	4200.0
2216.071	1898.137	0.812	4187.5
3163.569	1908.061	1.197	5333.962
2280.242	1161.29	0.715	3402.778
2358.786	2358.786	0.646	3303.906
1583.524	683.766	0.995	2800.0
5177.857	3981.429	0.937	6575.038
3338.095	3338.095	0.659	3806.667
3666.0	3287.727	1.029	5591.04
4903.208	3782.894	0.777	6872.443
5169.333	5169.333	0.847	7718.73
4688.194	3166.667	0.933	7534.414
2263.866	2168.571	1.01	2664.36
3045.263	2529.286	1.169	3572.022
3060.638	2401.098	1.179	4200.0
2517.222	2468.039	0.902	3859.506
3226.406	2901.853	0.879	4526.26
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
4652.25	3983.647	1.25	5689.688
2471.333	2471.333	0.949	2800.0
4110.0	4110.0	1.2	4110.0
3210.326	3210.326	0.782	4200.0
1630.0	1630.0	0.778	1630.0
4360.0	3511.795	0.828	5213.533
4327.386	4110.303	0.867	5684.219
3616.667	3616.667	0.828	3943.673
3418.306	3418.306	0.77	4701.312
3042.5	3042.5	0.761	3525.68
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
3468.0	3468.0	0.897	4440.0
4043.0	4043.0	0.901	5122.5
1230.0	1230.0	1.0	1230.0
3474.313	2987.712	0.857	4883.007
4086.905	3966.167	0.873	5542.449
6222.727	6052.632	1.13	7200.0
8483.714	8483.714	0.78	10026.752
2928.435	2464.299	0.821	4129.854
3458.555	2652.542	0.618	9300.0
3986.617	3986.617	0.835	5195.568
3290.0	1893.167	0.744	6049.371
3556.847	3278.942	0.819	4900.0
900.0	900.0	1.0	900.0
4818.333	1528.981	1.23	8622.222
1130.0	1130.0	0.6	1130.0
4754.863	4403.883	0.729	9320.886
4386.681	4386.681	0.578	5526.983
3504.889	3151.008	0.699	4870.815
3788.627	3117.294	0.953	4810.122
4061.25	4061.25	0.543	4900.0
4296.931	4160.963	0.928	6409.452
2489.951	1857.276	0.608	6087.847
3593.453	1531.792	0.84	4907.282
3558.234	-8058.516	0.986	6656.197
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
3079.76	1991.304	0.92	4900.0
2400.0	2400.0	1.25	2400.0
2333.333	2333.333	0.56	3007.273
2347.806	2347.806	0.618	3224.694
3431.167	3431.167	0.642	4165.503
2905.891	2073.187	0.785	4419.82
2731.726	2492.921	0.743	3543.313
4273.777	3654.549	1.039	5885.235
4015.102	4015.102	0.621	4756.944
6145.429	6055.0	1.021	7900.0
3290.207	2254.135	1.027	4098.635
5134.667	5031.667	1.189	7094.4
5008.235	4422.353	1.012	6389.758
2876.881	814.854	0.675	4977.408
4454.938	1986.638	0.808	7588.218
3058.947	2915.385	1.362	4952.327
2289.667	2097.913	0.624	3781.942
2468.495	1650.256	0.796	4013.652
6501.711	6501.711	0.828	6704.102
7630.0	7630.0	1.15	7630.0
1140.0	1140.0	0.75	1140.0
2536.364	2536.364	0.877	2858.7
3162.778	3162.778	0.684	4200.0
7983.333	7983.333	0.902	8017.673
5426.833	5426.833	0.528	5800.324
3228.746	2254.596	0.717	7300.847
3184.737	3184.737	0.673	3312.5
3990.0	3990.0	0.9	3990.0
4538.4	4372.0	1.156	6512.032
4901.587	4901.587	0.681	5700.0
5232.151	4511.198	0.738	7785.472
2589.876	1142.694	0.798	6058.172
5171.071	5171.071	0.728	6153.7
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
3143.441	2969.231	0.79	4192.41
4653.846	4653.846	0.793	5275.803
3146.938	2801.0	1.014	6491.348
5629.569	5629.569	0.777	6400.0
2812.081	-68.485	0.893	4160.03
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
3587.143	3587.143	0.859	4068.047
1160.0	1160.0	0.8	1160.0
3349.968	3349.968	0.624	5971.153
2251.5	2182.115	1.031	3306.4
4458.333	4116.818	0.872	6036.296
1503.955	-6675.081	1.011	4341.359
1010.0	1010.0	1.0	1010.0
7728.75	6811.442	1.04	9297.812
3407.273	3407.273	0.78	3500.0
5494.925	763.181	1.004	9866.63
5066.597	3829.722	0.828	9388.494
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
4658.901	3238.571	0.923	6197.175
4200.068	4200.068	0.614	4936.361
5219.608	5219.608	0.808	6921.739
3236.276	3236.276	0.66	4863.886
2069.747	2069.747	0.642	3105.0
3233.788	1056.341	0.672	6473.631
3127.357	3127.357	0.684	3761.914
1970.8	1820.869	0.674	3441.567
5150.106	4457.045	0.727	7200.0
4499.143	4209.74	0.848	6325.306
3650.0	3650.0	1.182	3650.0
4325.452	4325.452	0.592	5308.521
990.0	990.0	1.0	990.0
3831.458	2640.278	1.067	5445.903
5248.698	5248.698	0.618	9323.755
5104.621	4641.833	0.886	7218.641
6226.389	6214.706	1.047	6694.29
4568.786	4568.786	0.82	6617.257
5804.989	5484.581	0.713	8464.264
2864.029	1688.872	0.773	4266.644
3774.903	3774.903	0.755	5560.653
4252.816	4252.816	0.666	6181.199
3142.385	-5833.514	0.84	5617.3
3920.357	3920.357	0.723	6990.295
3476.429	144.901	0.747	5942.022
3192.875	-114.423	1.051	4694.956
2852.361	1651.98	0.781	4776.644
5725.227	5404.706	1.192	7440.062
4240.291	4240.291	0.606	5346.558
5345.742	5345.742	0.561	6548.698
4056.621	3921.947	0.658	7322.729
2109.818	1634.991	0.62	3357.049
3240.629	2703.356	0.829	4736.226
3777.973	2674.425	0.692	8685.166
4610.595	2847.396	0.769	6023.492
2527.5	2527.5	0.566	2756.327
1818.773	1459.601	1.026	2300.52
3578.077	3578.077	0.743	3726.8
5509.314	4927.85	0.818	6688.245
6015.108	4834.643	0.746	7793.493
3786.0	3296.0	1.245	4900.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
2666.353	2666.353	0.654	4165.0
1706.319	-604.974	0.589	4096.509
3294.672	2985.194	0.918	4493.285
7792.079	7792.079	0.523	7353.96
5215.276	5215.276	0.641	8424.789
5719.07	5719.07	0.615	8600.0
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
4131.444	3819.647	0.809	5828.056
2740.987	2740.987	0.869	3500.0
3789.429	3604.037	0.918	4763.84
2759.135	2759.135	0.848	3500.0
3248.235	3248.235	0.696	4024.944
3329.0	3329.0	0.777	4916.095
3362.616	3362.616	0.483	6557.467
4322.259	4322.259	0.415	4549.375
2920.062	2920.062	0.778	2920.062
2247.918	1864.96	0.963	3689.738
1833.333	1548.606	0.675	4200.0
1629.766	1629.766	0.561	3756.789
3046.525	3046.525	0.607	7455.086
4047.481	4047.481	0.665	7443.254
3067.125	3067.125	0.661	3638.7
3586.738	3586.738	0.728	5328.784
4207.66	3300.868	0.803	5696.193
4066.606	888.531	0.84	6142.264
2575.364	2070.5	0.723	3773.822
4664.747	4664.747	0.641	6515.761
3687.263	3687.263	0.569	5867.445
2940.914	-2034.8	1.154	4581.888
2580.167	1221.25	0.815	4350.822
1450.0	1450.0	0.833	1450.0
1980.0	1980.0	0.7	1980.0
3540.019	1844.447	0.831	6200.958
2208.803	2208.803	0.623	3500.0
2674.412	2531.25	0.838	3743.737
2925.439	2925.439	0.759	4040.484
3051.768	3051.768	0.524	4905.338
3410.114	3410.114	0.658	4200.0
3479.397	3032.442	0.783	4593.843
4105.714	4105.714	0.672	4461.57
3550.522	3550.522	0.743	10693.667
3042.083	1058.75	0.997	4481.818
3007.122	-19.724	0.96	4843.415
2794.946	2794.946	0.652	3523.573
6528.772	6505.556	1.035	7013.352
2885.0	2885.0	0.827	3407.407
3501.786	2674.107	0.897	5542.828
3120.218	3120.218	0.607	5100.196
3243.222	3243.222	0.647	4703.996
3728.133	3275.325	0.663	6606.129
3471.162	2591.888	1.13	4900.0
3875.325	2939.234	0.734	6618.304
3593.156	3593.156	0.867	4876.736
3912.0	3912.0	0.684	3981.956
4553.333	4553.333	0.737	5948.834
4986.237	4986.237	0.644	6618.157
3712.909	3712.909	0.643	5103.434
2594.449	2594.449	0.526	6736.697
2676.217	1472.085	0.613	5610.856
4291.398	1702.723	0.956	6485.263
2762.667	2681.0	0.994	4179.259
1860.0	1860.0	1.0	1860.0
3103.667	3103.667	0.792	4200.0
3494.327	3494.327	0.596	5236.561
5295.238	5295.238	0.856	7900.0
1270.0	1270.0	1.0	1270.0
2559.321	2559.321	0.779	3259.722
8002.991	8002.991	0.499	7841.882
1797.752	1576.107	0.557	3991.311
10313.768	-78950.603	0.554	36632.13
