LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
4694.118	4682.812	1.037	5659.516
1930.0	1930.0	1.0	1930.0
1960.966	1356.48	0.75	3600.0
7737.252	7737.252	0.628	10910.578
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
4029.36	4029.36	0.692	4526.496
3950.0	3950.0	0.846	3950.0
5694.106	5426.008	0.783	8894.694
5069.385	-2189.761	0.974	11300.0
2633.333	2522.222	1.407	2742.308
3845.49	3845.49	0.797	5046.049
930.0	930.0	1.0	930.0
2602.294	-2008.975	0.768	9881.953
5286.667	5286.667	0.887	6907.617
1260.0	1260.0	1.0	1260.0
7799.451	7036.377	0.69	10307.388
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
6685.832	6685.832	0.692	7752.435
1400.0	1400.0	0.6	1400.0
5140.0	5140.0	0.8	5140.0
3089.286	3089.286	0.757	3600.0
5634.132	5135.671	0.672	9329.462
5193.889	5193.889	0.826	7143.75
5770.0	4617.357	0.915	6995.913
5668.118	5668.118	0.694	6192.008
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2532.812	2532.812	0.718	2700.0
5676.571	5634.821	0.983	6400.0
1090.0	1090.0	0.571	1090.0
6050.559	3174.476	1.242	8205.377
6993.562	6993.562	0.879	8263.58
7441.806	5386.555	1.098	11053.172
4321.071	4268.182	1.242	4939.133
4672.222	4460.667	0.987	6400.0
3176.429	3176.429	0.895	3402.959
4964.0	4964.0	0.83	5400.0
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
7027.625	7027.625	0.868	10189.465
8794.608	8794.608	0.708	10527.541
4317.438	3809.357	0.898	5091.758
2500.0	2500.0	0.571	2500.0
3978.017	3404.5	2.196	6021.463
3798.667	3798.667	0.721	5296.671
3710.0	3710.0	1.111	3710.0
3670.151	3670.151	0.636	7400.0
4422.863	3446.316	1.191	6537.504
2797.5	2577.391	0.896	5414.423
3768.998	1437.34	1.201	5279.118
3437.5	2579.637	0.794	5030.208
4740.417	4740.417	0.784	5400.0
3827.5	3784.242	1.024	4565.278
8002.275	6282.609	1.19	11613.1
4620.833	4620.833	0.741	5895.556
4335.417	4183.333	0.994	5609.028
5736.783	3970.524	0.859	7750.416
6130.0	6092.857	0.972	9269.091
5380.991	4349.298	0.917	8151.211
2563.866	2468.571	1.044	2852.595
4570.0	4308.571	1.375	4833.0
3614.396	3237.516	1.227	4500.0
2867.222	2818.039	0.923	3965.741
4389.853	4164.077	0.959	5716.67
1630.0	1630.0	1.0	1630.0
2448.667	2448.667	0.694	2700.0
7825.217	7625.882	1.346	8300.0
2725.333	2725.333	0.97	2966.356
4110.0	4110.0	1.2	4110.0
4510.672	4510.672	0.868	5400.0
1630.0	1630.0	0.778	1630.0
6793.29	5818.538	0.975	8985.619
10420.0	10420.0	1.2	10420.0
6340.0	6340.0	1.067	6340.0
6834.667	6834.667	0.908	7821.562
4144.286	4144.286	0.934	5407.347
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
4200.0	4127.5	1.01	4901.067
4523.0	4523.0	0.922	5231.406
1230.0	1230.0	1.0	1230.0
4245.975	3871.667	0.893	5751.883
5497.489	5387.727	0.959	6516.417
7900.0	7900.0	1.105	7900.0
6024.078	6024.078	0.655	7637.743
3491.398	3027.262	0.873	4651.363
5485.4	4197.569	0.736	10656.354
4822.105	4822.105	0.839	6288.333
4527.852	3275.519	0.802	9300.0
4344.593	4344.593	0.736	5762.592
900.0	900.0	1.0	900.0
7613.0	6165.685	1.249	10233.573
1130.0	1130.0	0.6	1130.0
6814.326	6814.326	0.781	10380.304
6132.541	6132.541	0.581	7480.277
5000.177	4833.501	0.751	6899.267
7067.101	6902.917	1.093	7782.798
7325.417	7325.417	0.775	8340.55
3446.105	3023.923	0.93	4997.76
3143.197	1986.305	0.667	7165.508
4760.077	2045.744	0.956	7876.789
6781.388	-1496.876	1.013	13391.006
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
3677.273	2505.534	1.002	5400.0
2400.0	2400.0	1.25	2400.0
5830.0	5830.0	1.133	5830.0
4357.806	4357.806	0.741	6193.543
9830.0	9830.0	0.821	9830.0
5675.532	5315.721	0.9	7866.372
4973.855	4839.65	0.863	6734.077
9547.105	9431.0	1.254	10102.417
4380.32	4380.32	0.639	4975.122
7318.571	7268.333	1.046	8300.0
4720.446	3857.054	1.147	5924.503
8240.0	8240.0	1.312	8240.0
7139.758	7014.0	1.121	9767.438
5026.253	3753.779	0.718	9829.154
7483.392	3750.379	0.922	11059.573
4022.353	3915.385	1.248	5024.74
4002.82	3507.593	0.736	8355.425
4985.089	4713.317	0.859	6457.806
7304.737	7304.737	0.788	7400.0
7630.0	7630.0	1.15	7630.0
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
3936.944	3936.944	0.852	4676.886
8470.0	8470.0	0.905	8470.0
6773.838	6773.838	0.654	8295.464
5731.825	4693.648	0.842	10914.792
3406.433	3406.433	0.85	3984.488
3990.0	3990.0	0.9	3990.0
6744.0	6552.0	1.272	7053.846
4730.952	4730.952	0.843	6926.036
7719.524	7181.384	0.812	11578.89
4353.347	3300.852	0.912	6087.895
7857.083	7857.083	0.818	8086.7
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
3671.158	3540.5	0.837	4718.033
6998.077	6998.077	0.877	7506.238
5147.032	4134.091	1.131	6960.087
5629.569	5629.569	0.777	6400.0
4511.832	2466.247	0.947	6830.023
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
3712.143	3712.143	0.866	4095.148
1160.0	1160.0	0.8	1160.0
4863.217	4404.841	0.71	6936.699
4510.0	4510.0	1.385	4510.0
5156.667	4507.576	1.077	6512.857
2633.239	-6091.066	1.094	4809.636
1010.0	1010.0	1.0	1010.0
8650.937	7598.828	1.057	13300.0
4430.0	4430.0	0.818	4430.0
5831.754	3596.36	0.869	10486.944
6223.516	4487.782	0.935	9736.517
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
7611.813	7185.714	1.107	10997.411
6800.667	6800.667	0.778	8418.188
6027.778	6027.778	0.842	7369.565
3899.704	3899.704	0.691	5665.714
4413.197	4226.952	0.831	7400.0
4277.75	1692.807	0.736	8207.338
7044.5	7044.5	0.98	7400.0
2807.773	2676.583	0.737	4561.567
6027.66	5210.203	0.786	9654.187
5220.147	5093.258	0.856	7329.983
3114.773	3114.773	0.905	3600.0
5569.829	5569.829	0.62	6074.432
990.0	990.0	1.0	990.0
5228.542	4457.778	1.165	6955.434
6138.591	6138.591	0.611	10522.302
3961.5	3698.667	0.797	4943.906
6576.389	6564.706	1.053	6733.179
4177.636	4177.636	0.797	6400.0
6723.152	6500.647	0.738	8782.163
4140.179	3599.917	0.811	6007.587
3665.708	3665.708	0.871	5400.0
7421.833	6861.012	0.82	10380.017
3453.694	-4744.876	0.835	6665.552
2544.107	2544.107	0.589	3945.608
5621.012	2918.528	0.8	10241.82
4126.941	1454.377	1.094	5599.073
3898.286	2938.765	0.836	6464.898
5117.167	5032.549	1.103	8127.9
5358.938	4951.127	0.739	8811.631
7405.455	7405.455	0.737	10809.246
5951.915	5680.572	0.715	10052.773
5121.486	4966.936	0.73	9151.589
5267.902	4730.628	0.925	7817.383
3543.067	356.8	0.791	7762.152
5696.147	4158.719	0.797	8286.456
2965.0	2965.0	0.604	3600.0
4310.062	4310.062	1.333	4310.062
3867.692	3867.692	0.754	3988.8
9478.159	7616.764	1.174	14055.509
8914.286	8210.054	0.812	11899.818
5880.0	5880.0	2.333	5880.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
10889.905	10824.0	1.021	11319.592
2978.242	1366.605	0.597	5574.648
3862.695	3626.036	0.944	5400.0
8592.624	8592.624	0.544	8763.93
6035.149	5766.701	0.676	11046.058
7206.222	7206.222	0.735	11038.574
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
