LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
1936.0	1877.5	1.214	2000.0
2673.438	2673.438	0.827	3582.617
1930.0	1930.0	1.0	1930.0
646.875	425.23	0.575	2201.875
4310.142	4310.142	0.543	5725.222
1480.0	1480.0	1.4	1480.0
1355.0	1263.636	0.828	1782.083
3763.815	3763.815	0.706	4238.462
2012.821	2012.821	0.828	2993.056
2945.6	2211.875	0.695	6028.266
3673.818	-4069.27	0.918	7009.479
1885.714	1452.381	1.496	2057.778
2838.75	2838.75	0.591	2816.725
930.0	930.0	1.0	930.0
674.407	-4413.693	0.696	3722.104
2763.75	2763.75	0.724	3815.43
1260.0	1260.0	1.0	1260.0
5637.777	4255.523	0.667	7115.957
1832.0	1832.0	0.792	2000.0
1340.0	1340.0	0.833	1340.0
5055.275	5055.275	0.646	6000.049
1400.0	1400.0	0.6	1400.0
4648.667	4648.667	0.925	4753.367
2239.085	2155.556	0.854	3003.737
4009.725	3835.112	0.614	6418.998
3906.333	3906.333	0.714	4913.119
4271.414	2948.009	0.841	5792.715
3599.874	3599.874	0.569	4218.867
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
1632.812	1632.812	0.611	1585.069
2154.583	2154.583	0.719	3088.976
1090.0	1090.0	0.571	1090.0
4346.722	-3206.192	1.625	7310.82
2995.859	2726.3	0.749	4382.647
5741.481	3422.737	1.018	8597.702
3051.905	2628.788	1.148	3692.245
2647.222	2361.0	0.831	3979.424
2173.75	2173.75	0.802	2551.538
2899.286	2899.286	0.839	3784.348
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
2477.488	2477.488	0.652	3916.409
5573.651	5573.651	0.558	5800.952
2753.166	2214.894	0.769	4002.789
1185.714	1185.714	0.829	1500.0
3540.125	848.432	1.84	4875.148
1703.944	716.333	0.742	2383.148
3710.0	3710.0	1.111	3710.0
2004.981	1826.804	0.606	5500.0
2552.35	1304.539	1.009	4610.144
1740.0	1434.783	0.706	2686.4
2754.221	467.403	1.061	4851.864
2273.438	1117.188	0.714	3405.903
2278.75	2278.75	0.61	2710.156
1693.917	1209.432	1.022	2790.844
4193.58	2473.913	0.943	5213.067
3000.0	3000.0	0.636	4091.558
1741.0	1362.727	0.79	2789.44
3950.933	2031.532	0.792	6335.57
3278.333	2699.524	0.835	4415.972
3297.696	1910.011	0.821	4617.388
1890.0	1890.0	0.844	2320.667
2575.877	1945.238	1.11	2926.593
2673.971	2014.431	1.123	4000.0
2797.0	2708.471	0.891	3773.519
3077.741	2781.411	0.861	4529.385
1630.0	1630.0	1.0	1630.0
1982.0	1982.0	0.644	2000.0
3690.758	2706.667	1.096	4867.397
2000.0	2000.0	0.897	2218.844
2297.5	1955.0	1.173	4000.0
2483.092	2483.092	0.725	3207.561
1260.833	1260.833	0.751	1500.0
3973.833	2998.397	0.806	4851.311
5074.105	4416.0	1.083	7000.0
3280.571	3280.571	0.801	3567.959
3747.055	3747.055	0.819	5593.312
