LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
5144.118	5132.812	1.046	5712.457
1930.0	1930.0	1.0	1930.0
3098.466	2493.98	0.835	4844.401
7799.149	7799.149	0.65	11931.012
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
4924.339	4924.339	0.741	5400.0
3950.0	3950.0	0.846	3950.0
6160.606	6027.911	0.784	8884.722
6087.467	1949.51	0.87	12300.0
3250.0	3250.0	1.0	3250.0
3940.083	3940.083	0.796	5085.18
930.0	930.0	1.0	930.0
3125.137	-851.608	0.783	9876.969
5886.667	5886.667	0.9	7052.656
1260.0	1260.0	1.0	1260.0
8779.6	7416.606	0.744	11596.631
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
6774.747	6774.747	0.718	9440.458
1400.0	1400.0	0.6	1400.0
5140.0	5140.0	0.8	5140.0
5680.0	5680.0	0.938	5680.0
7894.84	7894.84	0.681	10300.613
9246.667	9246.667	0.964	10635.972
6673.409	5776.909	0.963	8295.283
6194.954	6194.954	0.715	6960.957
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2532.812	2532.812	0.718	2700.0
8350.0	8350.0	1.042	8350.0
1090.0	1090.0	0.571	1090.0
5971.987	3095.905	1.236	7964.075
7478.438	7478.438	0.93	9089.434
7708.093	5479.268	1.135	10955.736
5430.0	5430.0	1.273	5430.0
4105.263	3781.263	0.976	6400.0
4110.0	4110.0	0.929	4110.0
5520.0	5520.0	0.958	5520.0
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
5643.31	5643.31	0.908	11188.466
8794.608	8794.608	0.708	10527.541
9206.986	5048.214	3.475	10380.102
2500.0	2500.0	0.571	2500.0
5590.517	5017.0	2.268	6252.438
5129.014	5129.014	0.769	7685.179
3710.0	3710.0	1.111	3710.0
3186.367	3186.367	0.615	4975.085
4138.653	3162.105	1.158	5781.504
2797.5	2577.391	0.896	5414.423
6613.138	5875.455	1.285	7669.365
3962.5	3104.637	0.819	5712.847
4740.417	4740.417	0.784	5400.0
5710.0	5710.0	1.182	5710.0
9683.31	8667.143	1.21	11300.0
5013.333	5013.333	0.698	5953.316
4335.417	4183.333	0.994	5609.028
6560.269	5049.921	0.903	8422.482
6130.0	6092.857	0.972	9269.091
5846.759	4482.631	0.994	9300.0
3690.0	3690.0	0.993	3768.0
4570.0	4308.571	1.375	4833.0
6140.0	6140.0	1.529	6140.0
2655.765	2655.765	0.753	3957.422
5917.634	5869.08	1.019	7086.472
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
8660.0	8660.0	1.353	8660.0
2725.333	2725.333	0.97	2966.356
4110.0	4110.0	1.2	4110.0
4201.581	4201.581	0.851	5115.312
1630.0	1630.0	0.778	1630.0
6650.476	5802.271	0.94	8944.178
10420.0	10420.0	1.2	10420.0
4742.667	4742.667	0.894	5400.0
6738.933	6738.933	0.908	8300.0
6660.0	6660.0	0.929	6660.0
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
6090.0	6090.0	1.0	6090.0
4523.0	4523.0	0.922	5231.406
1230.0	1230.0	1.0	1230.0
5065.484	4747.321	0.941	6526.077
6188.398	6078.636	1.0	8300.0
4110.714	4051.316	1.019	6318.367
7719.667	7719.667	0.852	10262.908
3981.494	3660.169	0.887	5056.452
5850.016	5154.615	0.713	10963.034
4822.105	4822.105	0.839	6288.333
4396.964	2879.714	0.82	7509.545
5231.259	5231.259	0.782	6734.592
900.0	900.0	1.0	900.0
7142.5	6221.481	1.094	8283.875
1130.0	1130.0	0.6	1130.0
6935.159	6935.159	0.786	10506.744
8425.485	8425.485	0.72	10532.716
5100.177	4933.501	0.756	6948.709
7018.545	6927.0	1.047	8086.529
9746.25	9746.25	0.828	10300.0
3699.667	3441.667	0.946	5033.76
3422.789	2265.897	0.675	6525.321
5239.395	2713.595	0.968	7814.571
8372.703	464.244	1.107	12670.644
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
4245.455	3073.715	1.052	5475.556
2400.0	2400.0	1.25	2400.0
5830.0	5830.0	1.133	5830.0
5218.542	5218.542	0.791	7086.922
9830.0	9830.0	0.821	9830.0
5521.67	5364.318	0.991	9734.232
5009.855	4875.65	0.866	6793.884
9547.105	9431.0	1.254	10102.417
5589.015	5589.015	0.699	7417.233
7318.571	7268.333	1.046	8300.0
7362.321	7304.762	1.312	9184.477
8240.0	8240.0	1.312	8240.0
7139.758	7014.0	1.121	9767.438
7621.09	6369.476	0.798	14297.306
10007.69	7655.679	0.99	13949.63
4022.353	3915.385	1.248	5024.74
3572.727	2869.626	0.756	7400.0
7183.125	6675.817	1.027	10300.0
7610.0	7610.0	0.789	7610.0
7630.0	7630.0	1.15	7630.0
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
4269.444	4269.444	0.948	5717.531
8470.0	8470.0	0.905	8470.0
7092.757	7092.757	0.667	9064.694
6502.332	5699.214	0.872	10973.616
4635.0	4606.579	0.993	5877.0
3990.0	3990.0	0.9	3990.0
5365.091	4949.091	1.165	6041.856
8900.0	8900.0	0.929	8900.0
6366.19	5828.05	0.764	8438.776
4425.347	3372.852	0.916	6247.701
9070.0	9070.0	0.833	9070.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
4323.918	4207.778	0.879	5479.668
6998.077	6998.077	0.877	7506.238
5465.214	4452.273	1.157	7400.0
5629.569	5629.569	0.777	6400.0
4643.163	2364.727	0.98	7538.356
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
5258.214	5258.214	0.999	5400.0
1160.0	1160.0	0.8	1160.0
5330.311	5026.085	0.715	7241.028
4510.0	4510.0	1.385	4510.0
6419.077	6172.364	1.079	8511.716
3259.218	-4919.818	1.135	4988.05
1010.0	1010.0	1.0	1010.0
14194.091	13986.538	1.251	15316.529
4430.0	4430.0	0.818	4430.0
5677.818	3940.307	0.831	9381.319
6516.606	5149.058	0.944	9736.517
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
9254.103	8269.341	1.174	11300.0
8276.377	8121.556	0.847	12535.803
6583.333	6583.333	0.861	8239.13
6448.632	5890.0	0.879	10300.0
4978.856	4769.33	0.885	8300.0
4803.472	2585.517	0.73	7964.451
7044.5	7044.5	0.98	7400.0
2848.682	2717.492	0.74	4603.644
11906.383	11088.926	1.042	23400.0
5695.147	5568.258	0.884	7858.045
3114.773	3114.773	0.905	3600.0
7970.86	7970.86	0.751	11300.0
990.0	990.0	1.0	990.0
7469.0	7356.889	1.067	7996.925
8579.184	8579.184	0.669	13285.455
4186.5	3923.667	0.808	5095.469
7150.0	7150.0	1.059	7150.0
4404.909	4404.909	0.81	6400.0
6792.014	6455.837	0.748	9130.37
4834.648	3674.841	0.921	8300.0
3665.708	3665.708	0.871	5400.0
7485.586	7102.586	0.843	11714.6
3609.786	-3753.477	0.835	6715.607
2929.821	2929.821	0.607	4741.962
5916.012	3213.528	0.811	10572.75
4426.941	1754.377	1.117	6609.448
3866.25	2665.869	0.858	7400.0
5117.167	5032.549	1.103	8127.9
5755.49	5347.679	0.754	9020.639
6371.558	6371.558	0.646	7872.288
9222.176	8671.846	0.823	16202.041
7053.715	7053.715	0.763	10060.609
6704.266	6166.992	0.994	9909.691
4428.133	3165.764	0.727	11300.0
6156.92	4843.899	0.8	8422.771
2965.0	2965.0	0.604	3600.0
4310.062	4310.062	1.333	4310.062
4480.0	4480.0	0.769	4480.0
9614.074	8295.012	1.105	12513.886
10406.179	10406.179	0.766	14519.973
5880.0	5880.0	2.333	5880.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
12446.429	12397.0	1.044	13300.0
4537.324	2693.018	0.634	8070.611
4505.552	4268.893	1.001	6400.0
9098.435	9098.435	0.585	10526.2
7167.352	6898.904	0.709	12161.102
7646.222	7646.222	0.747	11993.12
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
