LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
6150.0	6150.0	1.125	6150.0
1930.0	1930.0	1.0	1930.0
2456.385	2279.069	0.723	3768.775
6398.943	6398.943	0.544	8197.292
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
3550.788	3550.788	0.737	4461.523
3950.0	3950.0	0.923	3950.0
4821.846	4275.455	0.779	7850.711
5780.681	-942.201	0.98	12600.329
3250.0	3250.0	1.0	3250.0
4688.371	4688.371	0.841	5776.484
930.0	930.0	1.0	930.0
3067.541	-336.304	0.752	8877.528
6753.333	6753.333	0.918	7215.156
1260.0	1260.0	1.0	1260.0
8696.623	7000.347	0.745	12204.548
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
7368.185	7368.185	0.711	8688.855
1400.0	1400.0	0.6	1400.0
5140.0	5140.0	0.867	5140.0
5680.0	5680.0	0.938	5680.0
7076.989	7076.989	0.633	9588.292
8882.667	8621.0	1.072	10800.0
6456.31	5730.571	0.975	9339.042
11185.882	11185.882	0.782	14399.923
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2533.854	2533.854	0.726	3000.0
4882.0	4819.375	0.944	5880.96
1090.0	1090.0	0.571	1090.0
7720.341	4987.378	1.438	10486.728
4679.848	4546.771	0.83	6923.122
7351.932	5896.231	1.241	10510.375
5430.0	5430.0	1.0	5430.0
4386.111	4299.0	0.969	5781.893
4110.0	4110.0	0.929	4110.0
5520.0	5520.0	0.958	5520.0
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
5360.771	5360.771	0.728	7102.469
9140.063	9140.063	0.718	10972.996
7702.078	7053.81	1.138	11300.0
2500.0	2500.0	0.571	2500.0
4490.517	3917.0	2.219	6096.433
6504.37	6504.37	0.967	11800.0
3710.0	3710.0	1.111	3710.0
8215.095	8215.095	0.88	13812.926
3846.641	2994.596	1.145	4981.139
3747.5	3527.391	0.938	5595.192
5243.414	3546.742	1.235	6974.485
4437.5	3579.637	0.841	7278.125
4990.417	4990.417	0.797	5700.0
2368.397	1929.167	1.005	4700.0
11979.778	11354.444	1.269	13163.1
5950.0	5950.0	0.736	6824.745
3285.417	3133.333	0.916	4200.0
6424.679	5041.109	0.886	8900.0
8821.304	8797.619	1.076	10758.147
5651.351	4134.483	1.008	8100.0
3790.0	3790.0	0.996	3800.0
3936.842	3592.857	1.259	4700.0
3250.47	2187.778	1.377	4368.728
2255.765	2255.765	0.733	3824.089
4828.024	4296.786	1.091	6918.486
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
6310.145	6177.255	1.313	7715.047
3470.0	3470.0	1.0	3470.0
4110.0	4110.0	1.2	4110.0
4870.569	4870.569	0.892	6700.0
1630.0	1630.0	0.778	1630.0
6403.0	5427.564	0.942	8396.511
10420.0	10420.0	1.2	10420.0
4982.667	4982.667	0.906	5700.0
5921.244	5921.244	0.87	6684.896
5877.619	5877.619	0.99	6200.0
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
6090.0	6090.0	1.0	6090.0
4208.75	4208.75	0.839	4961.6
1230.0	1230.0	1.0	1230.0
4265.448	3733.618	0.927	5946.758
6006.58	5896.818	0.989	8100.0
7900.0	7900.0	1.053	7900.0
4938.754	4938.754	0.714	8900.0
4228.091	4031.726	0.93	5893.371
8128.606	8128.606	0.712	15300.0
3993.759	3993.759	0.836	5474.404
4432.679	2915.429	0.821	7486.998
5309.032	4364.588	1.135	9781.25
900.0	900.0	1.0	900.0
8092.554	6101.162	1.314	12800.0
1130.0	1130.0	0.6	1130.0
7418.507	7418.507	0.784	11073.786
6433.434	6433.434	0.815	9197.858
5706.87	5544.957	0.782	7797.097
6644.811	6225.227	1.128	7981.233
3106.786	3106.786	0.662	6302.2
6220.833	6204.545	1.068	8073.264
4436.794	3477.577	0.694	9055.45
4729.533	2121.644	0.95	6753.078
7308.96	567.324	1.098	12501.059
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
5639.969	4600.988	1.141	7957.075
2400.0	2400.0	1.25	2400.0
5830.0	5830.0	1.2	5830.0
4661.806	4661.806	0.832	8226.273
7492.262	7492.262	0.693	8622.725
4952.773	4952.773	0.826	8096.059
4168.116	4045.095	0.806	5804.132
5047.214	4922.682	0.884	6790.302
5402.059	5402.059	0.689	7524.178
5965.429	5875.0	1.011	7700.0
6555.926	6504.762	1.257	9107.709
8240.0	8240.0	1.312	8240.0
6532.5	5287.5	1.223	9936.188
6346.629	5204.746	0.752	12770.614
6785.018	4083.859	0.864	12443.896
4792.281	4648.718	1.43	5226.011
3330.447	2451.571	0.735	7200.0
7342.6	6688.009	1.071	9552.716
6954.737	6954.737	0.836	7107.227
4846.25	4846.25	0.93	6173.3
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
6730.0	6730.0	1.0	6730.0
7133.333	7133.333	0.94	7954.175
7342.667	7342.667	0.64	9556.579
6744.676	5789.111	0.892	12300.0
4410.0	4381.579	0.987	5832.0
3990.0	3990.0	0.9	3990.0
5438.4	5272.0	1.183	6743.648
7810.417	7730.952	1.13	8100.0
10692.857	10154.717	0.916	16314.541
5561.347	4508.852	0.978	8767.756
8607.083	8607.083	0.832	8900.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
4871.158	4740.5	0.904	5808.089
4674.176	4674.176	0.806	5672.401
7604.062	7335.0	1.176	8500.0
4831.459	4831.459	0.753	6200.0
7988.195	7789.87	1.058	12930.54
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
5510.0	5510.0	1.0	5510.0
1160.0	1160.0	0.8	1160.0
4520.04	4371.783	0.677	6395.193
4510.0	4510.0	1.385	4510.0
7846.813	7682.338	1.128	9995.74
7677.094	3088.266	1.165	12957.593
1010.0	1010.0	1.0	1010.0
8445.196	6680.128	1.156	11512.042
4430.0	4430.0	0.818	4430.0
6942.87	5454.086	0.874	12778.076
7298.327	5910.457	1.001	11676.358
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
14117.778	14035.714	1.279	14874.979
9259.556	9259.556	0.828	12261.952
8600.0	8561.667	1.006	9503.2
9407.533	8810.375	1.048	15229.086
6323.043	6195.0	0.923	8900.0
4804.358	3053.341	0.745	7936.579
3439.167	3439.167	0.808	5468.421
2844.136	2712.947	0.74	3910.311
13832.126	13408.46	1.0	21400.0
9231.515	9231.515	0.905	10810.302
3650.0	3650.0	1.182	3650.0
5846.3	5846.3	0.598	6110.764
990.0	990.0	1.0	990.0
5008.75	3957.708	1.163	7004.236
7000.83	6218.782	0.729	14520.814
11057.576	11017.333	1.086	12346.281
4864.706	4864.706	0.966	6510.035
3926.471	3856.185	0.823	5458.542
7727.074	7504.568	0.762	10201.096
4626.937	3034.311	0.939	8100.0
5667.661	5667.661	0.763	6700.0
7143.262	6582.44	0.811	10841.933
6633.737	-1821.338	0.947	13113.436
3777.5	3777.5	0.72	7062.899
4600.052	2157.496	0.752	8838.635
4521.141	1657.68	1.128	6740.815
3470.441	2751.423	0.781	6409.273
4923.068	4474.338	1.14	6169.112
6161.042	6161.042	0.736	10800.0
6373.636	6373.636	0.681	8500.0
8099.142	8099.142	0.694	16706.122
5287.814	5118.113	0.751	9471.077
4383.897	4383.897	0.761	5956.929
4260.692	3631.935	0.685	8647.286
7015.296	5477.868	0.849	13277.243
2090.0	2090.0	0.529	2600.0
4310.062	4310.062	1.333	4310.062
4480.0	4480.0	0.769	4480.0
8735.119	8123.971	0.996	10054.412
9841.813	9841.813	0.795	13802.649
5880.0	5880.0	2.333	5880.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
4412.698	4280.889	0.829	7665.669
4738.533	2661.004	0.644	9841.088
5794.87	5685.643	1.051	6700.0
9453.478	9453.478	0.59	11952.867
6514.81	6246.362	0.69	11192.47
7284.091	7284.091	0.723	13700.549
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.556	1370.0
