LAAL	AL	AP	DAL
900.0	900.0	0.667	900.0
3039.22	906.335	0.959	5036.731
1130.0	1130.0	1.0	1130.0
3258.743	2020.79	0.72	7010.666
2709.183	2709.183	0.569	3847.4
3785.924	3497.231	0.715	5382.469
3035.909	2807.045	0.841	4572.231
3207.56	3207.56	0.665	4413.182
4272.174	4238.182	0.951	6537.429
1664.025	1441.498	0.559	4807.238
3506.203	1105.096	0.901	5214.813
2225.559	-4408.47	0.766	4266.677
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
2728.736	1166.417	0.945	4860.0
2400.0	2400.0	1.125	2400.0
1534.0	1534.0	0.575	3000.0
3514.382	3514.382	0.581	5995.682
4281.321	4281.321	0.661	6023.251
3487.533	3391.583	0.738	5975.881
2542.091	2542.091	0.623	3777.967
3596.964	2769.714	0.921	5906.968
3466.887	3466.887	0.681	7000.0
2770.0	2770.0	0.777	4043.6
1659.109	-1157.922	1.057	4179.836
2620.769	2620.769	0.626	5500.0
3709.345	2954.8	0.895	5427.062
2249.21	10.059	0.66	3845.661
3834.262	-997.682	0.839	6891.081
3383.438	3085.096	1.102	4500.0
964.019	413.766	0.582	3000.0
2054.531	580.168	0.788	3811.172
2203.649	2203.649	0.572	3000.0
1153.361	1153.361	0.619	3000.0
1140.0	1140.0	1.0	1140.0
2998.75	2986.364	1.083	3000.0
2151.465	2151.465	0.587	3750.0
1303.5	1129.333	0.653	2750.0
2652.467	1615.333	0.688	4837.616
2277.671	1430.035	0.661	4939.972
3158.271	3158.271	0.838	5500.0
2472.545	2400.0	1.001	3000.0
2527.692	1951.692	0.997	3864.615
2946.032	2946.032	0.611	3025.0
6947.718	6947.718	0.371	5461.616
4189.57	4189.57	0.711	6195.6
2212.821	701.154	1.042	3232.5
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.0	1530.0
2224.211	2050.0	0.723	3316.233
2555.891	2383.013	0.891	4327.289
2135.513	830.968	0.858	3368.77
2300.69	2300.69	0.657	3295.424
2544.856	32.735	0.846	5436.033
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	0.75	1280.0
4162.143	4162.143	0.961	4500.0
1160.0	1160.0	1.0	1160.0
3580.401	2676.613	0.688	5864.201
2528.0	2389.231	1.025	3000.0
3232.976	2224.727	0.905	4802.463
3015.289	-1280.901	0.879	4744.776
1010.0	1010.0	1.25	1010.0
3116.303	-536.62	1.01	5512.8
2753.409	2753.409	0.73	3000.0
2895.963	1090.159	0.705	5052.497
2718.164	520.703	0.777	4359.757
1570.0	1570.0	0.8	1570.0
1750.0	1750.0	1.0	1750.0
4833.81	4833.81	0.709	6550.05
3651.792	3458.266	0.673	5321.002
2913.768	1859.601	0.886	3915.0
1649.625	704.125	0.671	4162.8
2134.746	1643.913	0.714	3886.806
3155.668	-1301.976	0.761	6846.192
2985.024	2511.611	0.897	5514.405
2001.583	2001.583	0.656	3698.597
2310.32	1335.888	0.633	3974.609
2283.382	2283.382	0.658	3704.261
2097.403	2097.403	0.903	3000.0
1808.752	1808.752	0.618	3533.611
990.0	990.0	1.0	990.0
2154.315	379.222	1.017	3209.396
2475.863	2260.743	0.576	5772.967
2894.533	2009.2	0.826	3938.92
1834.163	1834.163	0.643	3129.492
2938.548	2938.548	0.722	3753.42
4259.493	3791.481	0.666	6503.37
4305.115	3444.538	0.841	6469.376
3128.682	3128.682	0.785	3933.379
4372.058	3860.85	0.701	6283.579
2510.709	-5823.144	0.79	5212.903
2084.821	2084.821	0.603	3275.991
1393.405	-2489.596	0.69	5492.871
2657.693	-723.918	1.059	3635.811
3266.7	1747.097	0.856	5580.618
3007.446	664.188	1.199	4847.751
4464.048	4106.318	0.707	6145.347
3131.927	3131.927	0.56	4500.0
3090.4	3090.4	0.571	5093.049
1629.8	1198.938	0.604	3851.148
6092.343	5314.063	0.997	9228.8
2537.276	1291.091	0.65	5686.696
4397.997	1195.92	0.845	5929.152
3614.286	3614.286	0.794	4109.481
2448.69	2320.414	1.04	3000.0
2606.769	2606.769	0.745	3000.0
3494.317	2013.736	0.921	6211.514
3353.803	2100.509	0.677	5164.151
1237.143	257.143	0.968	2750.0
1290.0	1290.0	1.0	1290.0
1490.0	1490.0	1.0	1490.0
1191.729	895.158	0.589	4198.163
544.065	-2789.043	0.576	3145.801
3067.442	2649.529	0.921	4500.0
4235.715	4235.715	0.533	5812.183
3676.175	2869.508	0.628	6481.834
4876.097	4876.097	0.581	5293.542
1170.0	1170.0	0.8	1170.0
1370.0	1370.0	0.778	1370.0
1990.451	933.119	0.761	3585.973
1798.083	1798.083	0.759	3000.0
2950.667	2751.014	0.852	4125.12
2383.846	2383.846	0.87	3000.0
2289.706	2289.706	0.616	3131.944
2667.841	2349.091	0.896	4500.0
2355.841	2355.841	0.463	2626.275
2875.711	2875.711	0.385	3731.633
2920.062	2920.062	1.111	2920.062
2504.268	1996.93	0.916	3924.441
2426.623	2426.623	0.65	3741.797
1280.949	1280.949	0.468	4500.0
1717.75	1540.89	0.598	3368.182
3372.436	3372.436	0.614	4614.386
4441.875	4441.875	0.773	6117.575
2161.852	1963.141	0.673	3496.42
3649.5	2166.722	0.831	6285.17
4700.657	2279.356	0.818	7640.116
3631.25	2769.5	0.863	6071.962
2317.07	2317.07	0.557	3223.448
942.878	942.878	0.52	3624.999
2041.43	-3596.759	1.104	3970.809
1929.399	83.045	0.821	3738.691
1450.0	1450.0	1.0	1450.0
1980.0	1980.0	0.7	1980.0
3772.825	3249.321	0.742	5040.214
2596.484	2596.484	0.737	3000.0
2223.077	1928.077	0.838	3266.667
2665.55	2665.55	0.677	3319.922
2084.189	2084.189	0.584	4334.069
3001.023	3001.023	0.682	4500.0
2805.773	2343.92	0.739	4500.0
2710.0	2710.0	0.758	3532.653
3101.275	1622.83	0.72	5856.041
3591.042	3460.616	0.784	6056.58
3612.43	1539.899	0.922	5874.834
2325.47	2217.625	0.757	4500.0
2810.952	2810.952	0.814	4695.556
3482.538	3261.538	0.985	4500.0
2490.256	1723.887	0.806	4570.909
3147.641	2417.5	0.647	6599.762
3185.166	2675.714	0.84	4492.98
2200.813	2200.813	0.535	5390.393
2219.471	1549.154	0.95	3596.678
3011.905	2511.357	0.663	5369.236
2220.133	2220.133	0.582	3000.0
2832.0	2832.0	0.722	3421.938
3228.261	3228.261	0.655	5097.394
3260.534	3260.534	0.672	5131.551
1649.61	1316.127	0.633	3576.194
3009.888	3.257	0.668	6313.988
2573.484	372.188	0.634	6877.544
3048.922	1592.976	0.784	5404.49
1961.111	1961.111	0.641	3000.0
1860.0	1860.0	0.8	1860.0
2043.81	1483.81	0.907	3615.0
3614.998	3147.03	0.633	5601.772
3745.238	3745.238	0.831	4736.327
1270.0	1270.0	1.0	1270.0
5090.0	5090.0	0.8	5090.0
7438.947	7438.947	0.453	6285.66
3745.398	3527.712	0.61	5468.49
4224.923	-108251.203	0.563	42178.008
