LAAL	AL	AP	DAL
1848.333	1848.333	0.753	2200.0
2036.0	1977.5	1.235	2200.0
1945.833	1945.833	0.756	2794.336
1930.0	1930.0	1.0	1930.0
559.375	337.73	0.568	2351.875
4189.668	4189.668	0.517	5498.571
1480.0	1480.0	1.4	1480.0
1283.571	1192.208	0.817	1905.0
2931.872	2931.872	0.68	3997.682
2047.692	2047.692	0.819	3000.0
2761.698	2212.34	0.671	5076.704
3320.938	-1614.674	0.799	6448.378
1818.75	1367.361	1.386	2200.0
2871.042	2871.042	0.612	3277.4
930.0	930.0	1.0	930.0
280.587	-3966.635	0.686	3591.137
2400.279	1987.647	0.827	3644.321
1260.0	1260.0	1.0	1260.0
5950.526	4955.122	0.659	7954.676
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
5079.205	5079.205	0.65	6525.947
1400.0	1400.0	0.6	1400.0
3020.571	3020.571	0.768	3400.0
2183.529	2100.0	0.849	3003.737
4021.54	4021.54	0.584	5926.149
4435.774	283.667	1.742	5498.206
3835.69	1445.023	0.893	5651.891
4475.752	4475.752	0.582	5231.867
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
1445.312	1445.312	0.582	1365.625
3668.0	3521.875	0.913	5316.64
1090.0	1090.0	0.571	1090.0
3255.294	-110.532	1.03	5805.359
2824.945	2415.793	0.759	3858.335
6155.0	4349.055	0.993	8605.732
2874.127	2451.01	1.121	3439.031
3026.316	2702.316	0.878	4342.857
3076.429	3076.429	0.89	3385.089
2113.571	2113.571	0.756	2989.565
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
2837.369	2837.369	0.638	4614.464
5414.828	5414.828	0.55	6287.302
2716.129	2177.857	0.766	3874.568
2171.429	2171.429	0.554	2200.0
2388.889	2207.556	0.826	3100.0
2255.56	1897.977	0.701	4453.008
3710.0	3710.0	1.111	3710.0
1653.076	1653.076	0.569	5700.0
2373.183	1125.373	0.983	3800.0
1685.714	1196.584	0.726	2912.5
2744.636	-22.132	1.154	4790.293
2349.866	1398.438	0.7	3879.959
2398.75	2398.75	0.62	2872.656
1676.288	1460.0	0.801	2673.611
3710.321	1756.154	0.917	4637.289
