LAAL	AL	AP	DAL
41859.673	41859.673	0.392	23026.155
27897.186	27897.186	0.452	18245.455
78885.812	78885.812	0.391	38222.725
9893.956	9893.956	0.521	20081.794
38563.691	38563.691	0.344	16161.772
23175.8	23175.8	0.462	20783.501
46609.597	46609.597	0.422	39971.567
76261.568	76261.568	0.283	25268.537
4873.612	4873.612	0.513	19779.277
44724.474	44724.474	0.483	36640.501
49090.781	49090.781	0.413	24144.501
48376.179	48376.179	0.451	32653.742
55549.73	55549.73	0.382	23784.195
59266.307	59266.307	0.437	47097.155
14499.869	14499.869	0.435	17250.0
83568.266	83568.266	0.434	54702.966
18616.518	18616.518	0.503	26642.043
12824.698	-40854.069	0.704	41725.612
49618.61	49618.61	0.337	18489.695
27639.9	27639.9	0.5	29941.693
7065.479	7065.479	0.519	21197.254
