LAAL	AL	AP	DAL
16482.883	16482.883	0.398	16777.146
43636.288	43636.288	0.424	22831.955
68189.035	68189.035	0.427	42753.708
8189.061	8189.061	0.512	15305.385
38362.719	38362.719	0.404	17512.45
22276.82	22276.82	0.476	19594.618
17654.626	17654.626	0.467	25144.466
54839.215	54839.215	0.327	27431.911
5421.589	5421.589	0.504	18750.0
21059.78	21059.78	0.512	25712.028
32809.564	32809.564	0.432	22164.69
59199.263	59199.263	0.386	28027.555
52519.018	52519.018	0.387	26716.29
44447.17	44447.17	0.47	39350.268
6555.824	6555.824	0.455	11768.406
57595.984	57595.984	0.444	44516.875
17552.735	17552.735	0.486	21448.976
-1493.204	-1493.204	0.457	20903.887
38764.039	38764.039	0.35	16027.712
23525.618	23525.618	0.525	30921.309
7283.507	6532.893	0.526	21621.531
