LAAL	AL	AP	DAL
3485.921	3270.577	1.36	4679.335
3442.642	2563.766	0.741	5905.634
5725.637	4907.399	0.996	9300.0
6804.737	6804.737	0.834	7088.477
4941.591	4924.25	1.067	7070.31
1140.0	1140.0	0.75	1140.0
2615.192	2546.591	1.151	2900.0
3370.278	3370.278	0.824	4337.163
6733.333	6733.333	0.935	7914.175
5528.333	5528.333	0.645	7900.345
3920.528	2726.071	0.772	6900.0
3604.737	3604.737	0.704	4300.0
3990.0	3990.0	0.9	3990.0
4318.4	3736.0	1.099	5799.648
5197.619	5197.619	0.855	7033.728
5878.636	5521.655	0.734	8459.273
2857.347	1804.852	0.83	4845.54
6222.333	6222.333	0.772	7400.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
5231.754	5159.167	0.942	7314.127
4402.227	4402.227	0.814	6006.238
4199.895	3707.895	0.93	6021.356
4554.536	4554.536	0.735	5900.0
4863.284	1336.061	1.128	7207.53
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
4608.214	4608.214	0.982	5043.827
1160.0	1160.0	0.8	1160.0
4375.3	4223.888	0.671	7728.767
4510.0	4510.0	1.385	4510.0
5792.966	4919.875	1.074	8441.6
4616.508	1333.05	0.906	7093.102
1010.0	1010.0	1.0	1010.0
16960.0	16960.0	1.269	16960.0
1432.083	1348.182	0.835	2132.431
5134.732	3148.348	0.82	8328.179
5195.556	3546.389	0.87	8711.457
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
8635.238	8142.857	1.175	11387.325
5361.651	5361.651	0.697	8505.479
7575.595	6993.75	1.138	10380.102
3894.897	3894.897	0.692	5323.314
3808.811	3808.811	0.579	5200.0
3886.181	566.465	0.756	10617.298
6294.5	6294.5	0.962	7130.15
1774.8	1624.869	0.658	3489.744
3822.642	1364.237	0.779	8665.967
5070.061	5070.061	0.786	6208.438
3650.0	3650.0	1.455	3650.0
6097.801	6097.801	0.713	9900.0
990.0	990.0	1.0	990.0
3653.681	2462.5	1.05	5854.236
5061.435	2253.835	0.79	10767.767
3482.854	3304.359	0.743	5395.505
1982.051	1841.855	0.761	2769.907
3677.636	3677.636	0.769	5400.0
4954.284	4954.284	0.648	7900.0
4102.523	2889.491	0.91	7700.0
2928.815	2928.815	0.685	4700.0
5233.463	4508.499	0.753	9352.35
6190.595	-1495.968	0.906	11107.135
2075.5	2075.5	0.592	3747.792
5884.904	-8291.5	1.37	10590.194
6398.867	6123.974	1.86	13826.624
2862.121	2383.216	0.715	5092.645
4262.5	4101.324	1.121	7531.429
7122.985	7122.985	0.706	9739.121
5619.177	5619.177	0.606	8198.368
5135.71	5135.71	0.65	7947.813
4493.172	4493.172	0.681	7645.029
3882.952	3882.952	0.735	5200.0
2359.358	1730.602	0.612	5723.856
4949.496	3378.646	0.769	9700.0
2015.0	2015.0	0.522	2400.0
2767.309	2677.516	1.259	3599.892
4480.0	4480.0	0.769	4480.0
7816.179	6294.183	1.041	11590.75
8408.349	8175.054	0.767	11230.295
4320.0	3536.0	1.612	5400.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
3374.154	3374.154	0.703	4849.6
4349.507	1098.065	0.667	8682.716
3372.449	3062.972	0.927	5700.0
8064.348	8064.348	0.565	9552.867
6062.288	5144.704	0.7	10082.764
6387.64	6387.64	0.685	9700.0
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.556	1370.0
4370.364	4370.364	0.681	5163.996
3426.842	3426.842	0.714	4031.2
3767.916	2956.522	1.1	5246.254
2559.135	2559.135	0.821	3220.833
3491.789	3491.789	0.692	4170.927
4515.0	4515.0	0.953	6327.857
4675.488	4675.488	0.513	6435.885
6950.0	6950.0	0.279	6950.0
2920.062	2920.062	0.778	2920.062
2504.799	2313.138	0.824	3583.636
3869.481	3869.481	0.788	5637.741
2752.873	2752.873	0.6	5703.114
4346.1	4346.1	0.644	5838.125
5833.195	5833.195	0.754	9273.485
3861.875	3861.875	0.824	4933.497
3294.074	3069.444	0.782	7200.0
6944.303	5484.722	1.065	10044.844
7583.337	852.33	1.379	9368.073
3041.607	2242.303	0.776	4228.828
5634.126	5634.126	0.58	6359.536
4394.951	4164.513	0.629	12381.192
3992.914	-982.8	1.26	6788.316
2716.412	796.204	0.881	3765.312
1450.0	1450.0	0.833	1450.0
1980.0	1980.0	0.8	1980.0
5669.897	4162.633	0.943	8624.349
1882.308	1882.308	0.355	2400.0
3093.882	2976.75	0.876	4018.131
4384.211	4384.211	0.91	4847.222
2441.008	2441.008	0.628	5558.289
3830.556	3830.556	0.683	4628.402
4095.778	3782.909	0.826	5348.047
5320.0	5320.0	0.786	5576.042
5177.977	4847.152	0.739	8269.892
3680.357	1352.096	1.058	6086.869
5199.306	3600.905	0.986	8821.543
4032.62	4032.62	0.794	6900.0
4337.744	4268.095	0.941	5201.274
3385.263	3288.333	0.917	4240.388
4827.778	4306.647	0.975	6337.576
3235.961	1973.42	0.677	7294.887
3043.421	3043.421	0.721	5302.416
4520.506	3904.739	0.703	7902.787
8230.0	8230.0	0.231	8230.0
2731.026	2098.441	0.659	4419.847
3342.667	3342.667	0.889	5569.6
4803.889	4803.889	0.876	6610.035
4671.429	4671.429	0.783	6896.429
6137.122	6137.122	0.761	11180.887
4179.357	4179.357	0.596	4997.378
3080.061	2083.443	0.607	6900.0
4965.661	2918.637	0.713	7206.906
4779.918	2363.393	1.008	7900.0
5880.0	5880.0	1.0	5880.0
1860.0	1860.0	1.0	1860.0
3789.333	3789.333	0.835	5300.0
4436.28	3485.145	0.683	8022.775
5158.095	5158.095	0.73	5768.72
1270.0	1270.0	1.0	1270.0
2525.333	2525.333	0.763	3059.722
7708.283	7708.283	0.538	9623.881
3436.732	2336.828	0.639	7796.698
192181.108	192181.108	0.466	152267.683
