LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
3210.938	3210.938	0.841	4536.0
1930.0	1930.0	1.0	1930.0
1659.305	1014.52	0.721	2692.624
8130.346	8130.346	0.581	10254.405
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
3607.931	3607.931	0.671	4370.496
3950.0	3950.0	0.846	3950.0
6232.341	5964.243	0.804	9662.224
4918.519	-1804.364	0.943	10800.0
2433.333	2322.222	1.386	2696.154
3386.75	3386.75	0.757	4659.093
930.0	930.0	1.0	930.0
1452.349	-3234.241	0.761	4703.961
3920.0	3920.0	0.796	4798.555
1260.0	1260.0	1.0	1260.0
7633.162	6702.395	0.695	9976.349
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
4729.786	4729.786	0.706	6490.631
1400.0	1400.0	0.6	1400.0
5140.0	5140.0	0.8	5140.0
3175.0	3175.0	0.764	3600.0
4592.644	4261.059	0.637	7300.384
5144.274	4795.385	0.926	6775.912
4677.222	3183.056	0.868	6697.545
5438.824	5438.824	0.697	6913.215
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
1795.312	1795.312	0.636	1848.611
4133.71	3919.608	0.944	5400.0
1090.0	1090.0	0.571	1090.0
6015.717	1892.214	1.609	7533.3
4109.164	3970.3	0.797	5676.051
6623.314	3711.912	1.169	8518.722
4021.071	3968.182	1.232	4896.276
3522.222	3310.667	0.889	5400.0
3108.214	3108.214	0.899	3686.627
4095.0	4095.0	0.777	5093.186
1110.0	1110.0	1.0	1110.0
890.0	890.0	0.571	890.0
4073.664	4073.664	0.68	5189.877
7061.886	7061.886	0.626	8225.397
4996.806	4864.023	0.851	6600.0
1720.833	1676.19	1.063	1856.25
4219.601	2744.842	2.123	5172.057
4568.743	4384.184	0.863	6923.184
3710.0	3710.0	1.111	3710.0
3329.61	3329.61	0.621	6600.0
3773.048	2687.995	1.138	6069.504
2827.5	2607.391	0.897	5414.423
4013.745	1981.018	1.185	6082.314
2874.0	1828.839	0.788	5168.919
3778.75	3778.75	0.74	4800.0
2160.064	1720.833	0.965	3779.763
7088.773	5447.273	1.123	10433.1
3907.246	3907.246	0.662	4854.221
2735.417	2583.333	0.875	3587.674
6225.576	4715.227	0.891	7788.535
5680.0	5642.857	0.965	9187.273
6211.217	5008.557	0.991	9201.061
2435.294	2340.0	1.03	2799.654
3125.263	2609.286	1.178	3600.0
2965.0	2174.926	1.219	3854.826
2997.0	2908.471	0.91	3884.63
3951.406	3626.853	0.948	5757.51
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
6122.802	5591.242	1.29	7399.395
3470.0	3470.0	0.867	3470.0
4110.0	4110.0	1.2	4110.0
3654.076	3654.076	0.817	4800.0
1630.0	1630.0	0.778	1630.0
5418.29	4443.538	0.911	6813.486
10420.0	10420.0	1.2	10420.0
6340.0	6340.0	1.067	6340.0
5870.25	5870.25	0.887	7447.396
3744.286	3744.286	0.921	5321.633
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
4200.0	4127.5	1.01	4901.067
3814.583	3814.583	0.903	5092.5
1230.0	1230.0	1.0	1230.0
4307.88	3933.571	0.897	5844.755
3903.571	3782.833	0.861	5015.238
6610.326	6357.237	1.206	7800.0
5480.303	5480.303	0.754	7264.252
3161.768	2697.632	0.842	4486.847
5566.577	5566.577	0.64	11686.464
4961.053	4961.053	0.849	6325.0
7379.704	6127.37	0.929	13735.657
2753.634	1999.704	0.838	5188.512
900.0	900.0	1.0	900.0
5650.462	4014.676	1.111	8581.519
1130.0	1130.0	0.6	1130.0
5266.409	5266.409	0.717	8449.825
5642.729	5642.729	0.678	7378.725
3466.061	3356.531	0.718	6050.568
5599.567	4728.125	1.176	8400.0
6057.667	6057.667	0.843	8218.182
5298.551	5256.061	0.97	6818.147
4693.952	3612.281	0.699	9065.127
4278.755	1853.986	0.908	8805.401
5217.486	-5955.899	1.023	9400.398
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
3440.909	2269.17	0.982	4905.556
2400.0	2400.0	1.25	2400.0
5830.0	5830.0	1.133	5830.0
2844.472	2844.472	0.648	4226.931
7088.274	7088.274	0.679	8330.725
3503.118	3143.307	0.794	4808.086
4296.094	4150.706	0.827	5878.944
5511.512	4433.354	1.147	8191.154
4793.363	4793.363	0.66	6600.0
5695.429	5605.0	0.995	6600.0
3132.019	2822.083	1.032	6024.334
8240.0	8240.0	1.312	8240.0
5147.619	4317.619	1.047	6753.486
2923.106	901.651	0.687	4912.525
4648.207	1373.314	0.801	6350.461
3658.947	3515.385	1.386	5047.064
3418.673	2895.933	0.708	7090.208
4866.743	4420.662	0.881	6214.958
6904.737	6904.737	0.835	7100.977
3379.536	3379.536	0.838	4222.9
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
4851.513	4782.639	1.013	6000.0
5303.333	5303.333	0.832	6052.188
6069.765	6069.765	0.552	7211.157
3297.21	2410.038	0.723	6006.736
3960.0	3931.579	0.974	5706.0
3099.0	3099.0	0.871	3600.0
5419.636	5003.636	1.168	6838.336
5037.5	5037.5	0.681	6203.306
6346.818	5989.837	0.75	8221.818
3657.347	2604.852	0.874	4926.399
5713.929	5713.929	0.763	6600.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
3489.595	3315.385	0.815	4384.072
4849.595	4849.595	0.855	6793.195
3212.098	2174.286	0.933	4680.098
6860.0	6860.0	0.793	6860.0
5349.87	3627.273	0.976	7779.104
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
4087.143	4087.143	0.957	4348.827
1160.0	1160.0	0.8	1160.0
5565.874	5417.616	0.711	10185.219
2656.571	2517.802	1.04	3000.0
5551.22	4647.273	1.07	7517.811
4137.234	-2004.024	1.048	7756.114
1010.0	1010.0	1.0	1010.0
9618.657	9011.336	1.026	12662.782
2731.515	2731.515	0.824	3600.0
6136.048	2653.76	0.962	10602.196
5629.684	3630.96	0.924	9252.558
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
7093.654	6738.571	1.111	11502.825
6503.608	6503.608	0.678	8369.637
5495.298	4627.841	1.062	7487.753
3577.481	3577.481	0.677	5525.486
2736.726	2550.481	0.721	4200.0
3170.449	1594.225	0.648	6724.717
6894.5	6894.5	0.976	7250.15
2134.8	1984.869	0.687	4031.567
7517.251	7288.337	0.779	10619.259
4082.083	3847.614	0.867	6051.08
3650.0	3650.0	1.182	3650.0
6760.452	6760.452	0.673	10200.0
990.0	990.0	1.0	990.0
4077.5	3026.458	1.081	6129.236
4953.982	4564.3	0.652	10092.067
11411.667	11384.0	1.056	12352.656
6376.389	6364.706	1.049	6710.957
3645.818	3645.818	0.767	4891.543
5296.77	4976.362	0.695	8254.796
3374.951	1888.948	0.833	4483.574
5055.161	5055.161	0.733	6000.0
7024.214	6463.393	0.807	10238.35
3757.919	-5217.98	0.861	6028.447
2348.833	2348.833	0.606	4139.792
4650.238	1318.71	0.793	8772.36
3795.906	1123.342	1.069	4938.652
3295.455	2816.549	0.745	5483.554
4528.25	4401.324	1.07	7450.825
4845.145	4437.334	0.719	7111.202
5637.273	5637.273	0.641	7232.322
5698.501	5698.501	0.664	8210.436
3083.765	2917.094	0.645	6638.782
4846.566	4426.443	0.883	6167.285
4345.64	4345.64	0.583	7573.033
5136.989	4022.16	0.748	6834.667
2401.039	2401.039	0.694	3000.0
4310.062	4310.062	1.25	4310.062
4167.692	4167.692	0.764	4200.0
11733.979	10803.281	1.197	13609.167
10830.803	10830.803	0.756	15241.752
5880.0	5880.0	2.333	5880.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
3113.412	3113.412	0.681	4494.6
3923.286	844.129	0.652	7378.807
3150.227	2840.75	0.902	4800.0
8228.443	8228.443	0.532	7880.446
5969.047	5700.599	0.674	10605.074
7890.427	7890.427	0.655	9006.567
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
