LAAL	AL	AP	DAL
-1176.602	-1176.602	0.484	11036.191
10450.339	10450.339	0.496	12827.568
2973.101	-4509.061	0.529	7581.999
5086.877	861.927	0.532	9408.939
2493.694	2493.694	0.505	9577.008
4921.426	3743.486	0.517	14548.032
1221.571	-9913.913	0.534	8241.228
2311.565	-275.623	0.514	8872.255
3562.741	3562.741	0.499	9425.712
4289.743	-5645.283	0.54	9045.204
5144.852	5144.852	0.504	10837.824
29438.973	29438.973	0.473	23257.787
23061.547	23061.547	0.482	24215.833
1176.69	-4798.948	0.523	8574.11
-5743.543	-10702.837	0.497	5181.677
-9937.275	-38845.611	0.551	16421.83
9603.063	9603.063	0.479	8811.697
6144.639	3693.687	0.524	21592.872
-4044.76	-4044.76	0.474	8500.0
7627.474	5631.388	0.531	15075.397
4411.035	282.548	0.528	11066.333
