LAAL	AL	AP	DAL
-679.066	-916.37	0.498	13761.484
12704.089	12704.089	0.499	15056.006
1801.145	-764.088	0.512	9317.037
7242.908	3685.127	0.537	11678.328
4027.027	4027.027	0.475	12774.272
8776.115	8776.115	0.48	18250.763
1059.596	-11738.204	0.538	8473.654
1374.979	-2505.837	0.515	8159.428
2789.899	2327.843	0.509	14865.215
4248.592	-3084.276	0.532	10214.487
7138.28	7138.28	0.505	15981.691
35596.068	35596.068	0.462	25047.131
42339.362	42339.362	0.385	16414.589
8653.289	-2268.152	0.567	17849.427
-6334.631	-7574.385	0.485	6776.628
6950.803	1759.566	0.536	18331.066
9428.77	9428.77	0.487	9767.584
19444.194	19444.194	0.487	23457.458
-3080.948	-3080.948	0.488	11750.0
10203.495	7844.478	0.541	20603.125
5622.719	-7.103	0.538	15017.776
