LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
4564.062	4564.062	0.962	5400.0
1930.0	1930.0	1.0	1930.0
2830.216	2024.236	0.834	4804.029
6562.871	6562.871	0.581	8870.68
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
4166.006	4166.006	0.674	4850.33
3148.718	3148.718	0.918	3900.0
4201.743	3795.696	0.74	6074.228
5505.615	-1039.499	0.958	12200.0
3250.0	3250.0	1.0	3250.0
4424.735	4424.735	0.827	5480.832
930.0	930.0	1.0	930.0
3778.755	-165.094	0.82	9095.048
8330.0	8330.0	1.0	8330.0
1260.0	1260.0	1.0	1260.0
7870.446	6347.101	0.721	10578.146
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
7597.597	7597.597	0.803	9402.292
1400.0	1400.0	1.0	1400.0
4000.0	4000.0	0.911	4800.0
5680.0	5680.0	0.938	5680.0
6366.464	6366.464	0.645	9947.747
6180.667	6180.667	0.865	8273.889
6056.31	5330.571	0.964	9167.613
7214.157	7214.157	0.788	9200.0
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2283.854	2283.854	0.697	2700.0
5402.778	5402.778	0.93	6600.0
1090.0	1090.0	0.571	1090.0
5105.5	2369.714	1.16	7593.646
4555.82	4353.651	0.847	5614.55
8110.867	5206.066	1.302	10613.152
5430.0	5430.0	1.273	5430.0
3936.111	3849.0	0.951	5648.56
4110.0	4110.0	0.786	4110.0
3168.333	3168.333	0.821	5100.0
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
4735.448	4735.448	0.789	7993.163
8840.063	8840.063	0.709	10659.36
8248.333	7606.548	1.175	11200.0
2500.0	2500.0	0.571	2500.0
4898.548	3423.789	2.195	5815.398
4067.964	3684.839	0.861	7740.684
3710.0	3710.0	0.889	3710.0
8433.277	8433.277	0.883	13868.74
4417.6	3441.053	1.19	6202.624
3240.0	3087.391	0.875	5289.6
5005.914	3309.242	1.211	6756.462
3860.536	3154.637	0.789	6212.327
4490.417	4490.417	0.771	5100.0
4368.654	4248.864	1.138	4800.0
11390.889	10765.556	1.254	13200.0
7550.0	7550.0	0.877	9592.222
4356.061	3913.636	1.245	5364.778
4960.342	3447.573	0.804	7098.387
8597.619	8597.619	0.979	10676.417
5410.611	3893.742	0.994	8100.0
2670.0	2670.0	0.931	3000.0
4512.281	4397.619	1.313	5325.485
3300.47	2237.778	1.386	4457.84
2175.765	2175.765	0.729	3797.422
8730.0	8730.0	1.172	8730.0
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
6310.145	6177.255	1.313	7715.047
2871.333	2871.333	0.987	3300.0
4110.0	4110.0	1.2	4110.0
4224.415	4224.415	0.764	6000.0
1630.0	1630.0	0.778	1630.0
6161.333	5185.897	0.928	8069.844
5809.84	5401.212	1.025	7526.851
4742.667	4742.667	0.894	5400.0
6155.6	6155.6	0.88	7500.0
6092.143	6092.143	0.921	6136.331
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
4427.5	4427.5	0.96	5400.0
4075.417	4075.417	0.832	4841.6
1230.0	1230.0	1.0	1230.0
4548.057	4016.227	0.949	5896.758
4828.571	4707.833	0.921	6408.39
2996.359	2679.567	0.891	4408.163
4860.493	4860.493	0.71	8800.0
4094.758	3898.393	0.924	5841.759
5105.263	4396.226	0.696	10736.551
4229.474	4229.474	0.855	5742.825
4174.991	2116.5	0.855	7502.694
3534.458	3159.286	0.857	5514.388
900.0	900.0	1.0	900.0
14210.0	14210.0	1.407	14210.0
1130.0	1130.0	0.6	1130.0
7373.826	7373.826	0.782	11049.712
7906.535	7906.535	0.74	10629.03
4977.114	4977.114	0.731	6486.912
5439.792	4978.25	1.062	6586.875
3278.214	3278.214	0.667	6362.2
6070.833	6054.545	1.066	8060.764
6204.122	5639.9	0.759	10466.756
4409.367	1984.599	0.916	6373.404
7404.268	-2872.339	1.111	12271.992
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
5435.423	4396.443	1.123	7774.316
2400.0	2400.0	1.25	2400.0
5830.0	5830.0	1.2	5830.0
3790.134	3790.134	0.676	5326.298
4053.179	4053.179	0.562	5133.575
5557.453	5004.886	0.948	10243.103
6296.094	6150.706	0.97	10356.171
9062.068	8829.857	1.243	10098.954
5210.754	5210.754	0.68	7237.511
5785.429	5695.0	1.0	7500.0
6605.926	6554.762	1.257	9111.413
8240.0	8240.0	1.312	8240.0
6436.071	5191.071	1.215	9836.188
6145.853	4569.853	0.769	11095.333
5464.258	3067.27	0.789	7985.536
4458.947	4315.385	1.417	5173.38
3293.032	2770.292	0.702	5397.845
6989.658	6335.068	1.054	9117.232
2954.436	2954.436	0.643	5400.0
6491.591	6474.25	1.087	7211.219
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
6730.0	6730.0	1.0	6730.0
8470.0	8470.0	0.905	8470.0
7835.333	7835.333	0.656	9636.625
4428.219	3370.455	0.784	9200.0
5760.0	5731.579	1.026	6102.0
3990.0	3990.0	0.9	3990.0
4928.727	4512.727	1.136	6275.648
6530.952	6530.952	0.887	7341.42
10506.19	9968.05	0.91	16121.684
2896.561	1624.796	0.817	4098.199
8557.083	8557.083	0.831	8800.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
4551.158	4420.5	0.886	5744.931
4037.179	4037.179	0.757	5100.0
5247.798	4479.048	1.073	7079.473
4646.844	4646.844	0.741	6000.0
6873.202	6112.955	0.946	9149.695
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
4808.214	4808.214	0.987	5072.398
1160.0	1160.0	0.8	1160.0
4322.124	4173.866	0.67	6238.959
4510.0	4510.0	1.385	4510.0
5992.105	5359.091	1.037	8322.41
7386.82	4955.728	0.976	12162.54
1010.0	1010.0	1.0	1010.0
16960.0	16960.0	1.231	16960.0
4430.0	4430.0	0.818	4430.0
6157.818	4420.307	0.853	10086.483
5463.017	3464.293	0.914	8324.835
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
15510.0	15510.0	1.19	15510.0
6796.889	6796.889	0.708	9348.753
7240.0	7201.667	0.981	9231.2
11635.051	11567.273	0.972	13478.611
4864.585	4748.182	0.861	6632.93
4737.301	2650.407	0.747	8107.977
3305.833	3305.833	0.804	5426.316
2689.591	2558.401	0.729	3868.478
13929.348	13505.682	1.004	21500.0
9902.424	9902.424	0.928	11845.786
3650.0	3650.0	1.182	3650.0
5799.412	5687.476	0.85	7035.977
990.0	990.0	1.0	990.0
4802.5	3751.458	1.145	6704.236
6377.973	5595.925	0.711	13716.787
5366.286	4512.571	0.97	8387.363
5868.824	5868.824	0.982	6600.0
3697.059	3626.773	0.813	5333.542
7205.476	6869.298	0.759	10063.855
5073.561	3986.242	0.937	7617.722
4792.661	4792.661	0.72	5700.0
6809.929	6249.107	0.8	10565.267
3719.161	-2591.912	0.846	7403.57
2501.25	2501.25	0.587	4091.962
4519.532	2076.977	0.749	9381.459
6865.533	6590.641	1.863	13854.624
2738.472	1538.091	0.772	5700.0
4431.063	3842.418	1.16	5776.56
6811.266	6540.291	0.783	10500.0
6247.749	6247.749	0.639	8566.368
8996.116	8996.116	0.77	16696.315
5757.627	5247.627	0.8	11284.262
5017.995	4597.871	0.891	6620.229
5251.05	4147.502	0.75	12272.742
6249.022	4878.705	0.814	9018.552
2177.5	2177.5	0.536	2700.0
4310.062	4310.062	1.25	4310.062
4480.0	4480.0	0.769	4480.0
7991.975	7037.055	0.977	9840.898
9723.243	9489.948	0.807	14028.673
5880.0	5880.0	2.333	5880.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
4103.111	4103.111	0.773	7382.4
5200.943	2889.65	0.659	10067.648
4665.364	4410.5	1.025	6300.0
8607.826	8607.826	0.575	10099.533
8357.796	8357.796	0.695	17521.626
7641.12	7641.12	0.676	14016.313
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
