LAAL	AL	AP	DAL
2829.076	2829.076	0.752	3405.86
1630.0	1630.0	0.778	1630.0
4331.429	3483.223	0.827	5197.489
3909.205	3692.121	0.838	5119.609
3323.429	3323.429	0.805	3777.041
4370.25	4370.25	0.791	5773.333
2820.714	2820.714	0.758	3624.142
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
3228.0	3228.0	0.883	4140.0
3764.583	3764.583	0.898	5092.5
1230.0	1230.0	1.0	1230.0
3370.609	2884.008	0.847	4795.911
3095.893	2931.25	0.804	3817.959
2062.829	2062.829	0.71	3600.0
5191.196	-1704.079	1.969	7751.947
2983.99	2519.854	0.826	4284.693
3292.197	3292.197	0.547	5652.096
3815.188	3815.188	0.821	4662.382
3594.382	1908.548	0.781	6604.653
2187.494	1623.346	0.754	5163.022
900.0	900.0	1.0	900.0
4431.43	2222.37	1.067	6522.195
1130.0	1130.0	0.6	1130.0
3762.332	3762.332	0.618	5033.706
4325.485	4325.485	0.486	4466.593
3397.946	3062.69	0.692	4601.877
3771.733	3066.833	0.991	4686.192
3830.0	3830.0	0.529	4800.0
3549.872	3413.904	0.86	5148.582
1861.582	698.276	0.604	3870.317
3082.814	1021.154	0.812	4742.222
4107.147	-5474.566	0.931	7878.781
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
2905.847	1817.391	0.904	4800.0
2400.0	2400.0	1.25	2400.0
2000.0	2000.0	0.537	2825.455
2404.472	2404.472	0.622	3383.853
3156.321	3156.321	0.507	3662.358
3296.95	2575.273	0.803	4934.964
2610.708	2328.484	0.728	3997.621
4238.314	3697.628	0.918	5706.99
4402.059	4402.059	0.64	5602.844
3648.12	3467.263	0.918	6000.0
2372.166	1575.188	0.868	3113.683
5134.667	5031.667	1.189	7094.4
4175.379	3207.045	1.011	5637.701
2704.678	850.549	0.66	4301.203
4301.23	619.821	0.799	5955.668
2858.947	2715.385	1.355	4920.748
1926.346	1362.337	0.632	3600.0
2597.504	1697.441	0.796	3731.842
6551.711	6551.711	0.829	6716.602
2445.333	2318.167	0.79	3099.683
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
3377.045	3258.974	0.924	5400.0
3542.222	3542.222	0.801	5987.675
5537.455	5537.455	0.51	5676.245
3155.135	2352.907	0.703	7200.0
2854.737	2854.737	0.649	2962.5
2400.0	2400.0	0.801	2539.259
2965.6	2092.0	1.004	4524.992
4512.698	4512.698	0.652	5712.397
5008.413	4470.273	0.717	6301.084
2282.752	1047.39	0.754	4080.789
4717.778	4717.778	0.723	6143.7
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
3028.057	2853.846	0.782	4280.194
3870.648	3870.648	0.765	5045.369
3308.312	2578.0	0.929	4680.098
6860.0	6860.0	0.793	6860.0
3888.09	2217.529	0.869	5812.95
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
4358.214	4358.214	0.975	5008.112
1160.0	1160.0	0.8	1160.0
2913.43	2913.43	0.608	4364.542
2026.5	1957.115	1.015	3246.4
4283.333	3941.818	0.861	5902.963
2147.579	-20933.83	1.814	5105.002
1010.0	1010.0	1.0	1010.0
6970.196	5205.128	1.076	10955.156
2960.545	2960.545	0.75	3167.654
5190.476	1458.482	0.927	8806.576
5254.68	3765.259	0.859	9529.685
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
6058.278	4499.071	1.04	8746.214
5339.737	5339.737	0.612	6764.106
4046.95	3014.263	0.973	6419.025
2829.143	2829.143	0.641	4377.6
1772.182	1772.182	0.62	4200.0
2875.057	697.611	0.66	7412.092
3555.833	3555.833	0.812	5505.263
1635.064	1478.886	0.646	2629.744
5893.054	5306.618	0.753	7940.335
4109.857	3820.455	0.821	5644.914
3650.0	3650.0	1.182	3650.0
5290.452	5290.452	0.605	8400.0
990.0	990.0	1.0	990.0
3481.797	2628.778	0.986	5397.769
3420.21	3420.21	0.594	7124.412
3402.46	2855.636	0.814	4375.156
3249.507	2917.463	0.976	5611.911
4332.596	4332.596	0.807	6623.902
4798.911	4324.307	0.686	6641.423
2272.536	785.593	0.793	3658.861
4216.373	4216.373	0.733	4691.127
4325.893	4325.893	0.669	5984.77
2988.907	-5463.227	0.819	5320.573
2512.599	2512.599	0.521	3148.904
3918.727	911.567	0.749	7094.826
3114.321	-293.198	1.046	4400.081
3240.909	2762.004	0.741	5256.18
4528.864	4105.775	0.997	5540.075
3776.178	3505.203	0.668	5528.586
4104.892	4104.892	0.528	4200.0
5133.688	5133.688	0.575	6905.41
1514.839	926.552	0.607	2783.559
3070.476	2905.127	0.712	4074.702
2760.482	1973.75	0.636	5379.588
4126.58	2555.729	0.737	5972.919
2291.948	2291.948	0.681	2468.512
4310.062	4310.062	1.25	4310.062
2578.846	2578.846	0.674	3000.0
5890.372	4368.377	0.938	7844.438
7503.907	7503.907	0.683	9355.256
3666.0	3176.0	1.228	4800.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
2372.235	2372.235	0.636	4058.6
1727.012	-634.526	0.588	4567.899
2816.894	2507.417	0.864	4200.0
7488.443	7488.443	0.516	6695.624
5011.828	5011.828	0.635	8114.111
7022.542	7022.542	0.577	7074.847
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
3618.111	3306.314	0.774	5244.722
2302.955	2302.955	0.822	3600.0
3207.407	2758.454	0.944	4200.0
2046.635	2046.635	0.751	2450.625
3152.39	3152.39	0.7	3710.722
2559.0	2559.0	0.7	3508.402
3434.908	3434.908	0.298	2549.325
4536.545	4536.545	0.373	4450.617
2920.062	2920.062	0.778	2920.062
2224.895	1641.457	0.889	3600.0
2197.485	2055.987	0.684	4770.052
3086.835	3086.835	0.617	6175.874
1861.231	1861.231	0.552	3600.0
4849.576	4849.576	0.666	7400.154
2629.75	2629.75	0.604	2974.475
3340.224	3340.224	0.662	4809.983
3987.848	1573.927	0.925	5752.069
3705.256	691.701	0.814	5655.909
2422.03	1917.167	0.716	3698.079
4400.461	4400.461	0.634	6491.934
4218.767	4218.767	0.583	6798.92
2720.914	-2254.8	1.132	3854.235
2705.167	1346.25	0.824	3922.644
1450.0	1450.0	0.833	1450.0
1980.0	1980.0	0.7	1980.0
4060.602	3037.143	0.814	6074.968
2297.692	2297.692	0.637	3600.0
2553.882	2436.75	0.828	3420.208
2883.772	2883.772	0.755	3975.779
2058.877	2058.877	0.561	4584.117
2837.386	2837.386	0.604	3600.0
2130.549	1624.0	0.694	3060.616
3934.286	3934.286	0.659	4216.116
3226.028	2562.623	0.674	6784.88
2900.336	819.452	0.954	4391.055
2834.357	354.995	0.908	4431.825
3495.292	3495.292	0.704	4394.113
3525.5	3106.444	1.021	6345.55
3359.368	3223.667	0.951	4793.019
3059.281	2773.651	1.017	7254.957
4611.077	3751.375	0.708	10466.667
4148.684	4148.684	0.773	6000.0
3627.984	3022.48	0.669	6000.054
3316.616	2437.343	1.114	4800.0
2423.975	1910.746	0.66	4515.318
2245.029	2245.029	0.71	3229.931
3522.0	3522.0	0.658	3668.622
3558.333	3558.333	0.713	5410.714
4529.57	4529.57	0.622	6603.452
2623.627	2623.627	0.596	4206.465
3617.022	2761.001	0.616	10200.0
2503.182	1235.675	0.605	5509.775
4996.09	4259.086	0.811	6551.717
4061.25	4061.25	0.88	4354.133
1860.0	1860.0	1.0	1860.0
3012.0	3012.0	0.784	4200.0
5845.646	4906.111	0.73	9125.035
3445.238	3445.238	0.712	4846.371
1270.0	1270.0	1.0	1270.0
2437.893	2437.893	0.763	3193.056
7566.964	7566.964	0.529	8711.105
1721.033	1721.033	0.472	3202.703
28532.51	-77194.37	0.574	72413.916
