LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
3960.938	3960.938	0.872	4736.0
1930.0	1930.0	1.0	1930.0
1918.167	1711.298	0.674	3020.575
4860.367	4860.367	0.399	7942.826
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
4217.893	4217.893	0.768	4896.433
2823.077	2823.077	0.654	3343.21
5016.291	4469.9	0.787	8482.084
5308.052	-2219.896	0.996	9559.048
2687.5	2520.833	1.419	3000.0
3697.462	3697.462	0.789	4681.323
930.0	930.0	1.0	930.0
1341.5	-2845.048	0.727	4210.791
4620.0	4620.0	0.873	6815.156
1260.0	1260.0	1.0	1260.0
7590.883	6647.188	0.693	10356.453
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
6779.95	6779.95	0.723	8637.939
1400.0	1400.0	0.6	1400.0
5140.0	5140.0	0.933	5140.0
3175.0	3175.0	0.764	3500.0
6512.759	6512.759	0.612	10184.809
7185.47	7024.444	0.981	8685.74
6607.46	5469.048	1.04	9057.032
6861.095	6861.095	0.801	10447.988
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
2243.75	2243.75	0.692	2500.0
5098.416	4884.314	1.025	6682.249
1090.0	1090.0	0.571	1090.0
7093.155	1415.265	1.92	8880.22
7309.02	7219.167	0.983	9536.142
7549.53	4790.604	1.191	11513.957
5430.0	5430.0	1.0	5430.0
6211.111	6124.0	1.038	6717.695
4110.0	4110.0	1.0	4110.0
5520.0	5520.0	0.958	5520.0
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
5344.291	5344.291	0.795	8207.039
7544.239	7544.239	0.649	9687.302
6474.333	6288.929	0.95	7923.578
2500.0	2500.0	0.571	2500.0
4184.615	3287.385	1.922	5239.941
6029.697	5843.939	0.969	8269.311
3710.0	3710.0	1.111	3710.0
5015.116	5015.116	0.77	10032.028
4122.863	3146.316	1.156	6570.144
2820.0	2667.391	0.856	5253.6
4193.414	2496.742	1.132	5983.684
4041.667	3183.804	0.822	6317.014
3815.929	3815.929	0.734	4500.0
3768.654	3648.864	1.1	4301.775
8990.889	8365.556	1.194	11087.156
5433.333	5433.333	0.715	6059.949
2502.333	2283.333	0.898	3688.96
5149.837	4154.003	0.79	7042.149
8947.619	8947.619	0.934	10674.6
6848.793	5273.584	1.085	9244.047
2570.0	2570.0	0.923	2890.667
4124.444	3601.587	1.349	4663.0
5951.923	5889.412	1.528	6000.0
2095.765	2095.765	0.725	3770.756
4520.923	4238.703	0.981	6248.135
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
6510.145	6377.255	1.317	7741.134
2592.0	2592.0	0.963	2939.689
4110.0	4110.0	1.2	4110.0
3247.826	3247.826	0.785	4189.225
1630.0	1630.0	0.778	1630.0
6099.019	4867.754	0.958	7568.824
5983.791	5656.889	1.019	8000.0
4022.667	4022.667	0.856	4520.408
5839.0	5839.0	0.885	7500.0
5842.143	5842.143	0.916	6097.87
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
4583.333	4510.833	1.037	5500.0
3656.25	3656.25	0.887	4901.406
1230.0	1230.0	1.0	1230.0
4760.903	4592.464	0.959	6961.061
5228.571	5107.833	0.947	7085.306
6311.364	6226.316	1.13	6778.719
5108.571	5108.571	0.683	8500.0
3518.336	3197.011	0.857	4576.035
4944.885	4235.849	0.693	10260.647
4336.617	4336.617	0.863	6000.0
5401.926	4149.593	0.841	11000.0
4904.593	4904.593	0.802	6744.024
900.0	900.0	1.0	900.0
6294.742	5385.685	1.023	8418.255
1130.0	1130.0	0.6	1130.0
5814.251	5814.251	0.719	9776.461
6607.893	6607.893	0.819	9281.568
4365.435	4260.667	0.752	6925.692
5693.317	4821.875	1.183	8500.0
9665.417	9665.417	0.951	10254.291
5568.75	5324.432	1.062	7989.931
5086.969	4124.472	0.71	8421.903
4209.367	1784.599	0.904	6414.496
6131.978	-2434.201	0.98	10224.958
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
3627.273	2455.534	0.998	5000.0
2400.0	2400.0	1.25	2400.0
5830.0	5830.0	1.133	5830.0
4268.393	4268.393	0.702	5972.327
6777.321	6777.321	0.675	8265.725
4251.786	3976.899	0.815	7399.022
5707.246	5584.226	0.899	8953.14
5147.685	4351.074	1.045	7492.338
5523.798	5523.798	0.695	7670.844
4516.527	4355.765	0.979	7000.0
9670.0	9670.0	1.381	9670.0
8240.0	8240.0	1.312	8240.0
9120.267	8754.091	1.188	10594.758
5220.039	2975.735	0.774	11377.383
5488.594	2703.57	0.81	8346.344
5325.614	5182.051	1.451	5500.0
2785.577	2612.998	0.647	4204.669
6654.692	5795.542	1.06	10074.901
7104.737	7104.737	0.785	7095.822
3646.25	3646.25	0.801	4310.803
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.0	3270.0
4202.778	4202.778	0.947	5706.42
8470.0	8470.0	0.905	8470.0
5291.42	5291.42	0.55	6499.398
6540.232	5584.667	0.885	11486.767
4460.0	4336.842	1.012	6000.0
3990.0	3990.0	0.9	3990.0
5433.333	4905.333	1.219	7024.615
8900.0	8900.0	0.929	8900.0
6158.182	5801.201	0.743	8532.0
3107.676	1988.129	0.809	4498.32
6702.333	6702.333	0.794	8000.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
4346.14	4230.0	0.88	5548.089
4237.179	4237.179	0.768	5000.0
3468.316	2976.316	0.88	4294.556
6860.0	6860.0	0.793	6860.0
4558.61	2620.688	0.94	6582.404
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
4537.143	4537.143	0.98	5000.0
1160.0	1160.0	0.8	1160.0
4638.565	4487.153	0.68	7828.767
3202.667	3156.41	1.102	3787.511
5299.368	4395.421	1.052	7261.713
4803.761	214.933	1.005	8140.059
1010.0	1010.0	1.0	1010.0
10215.333	9650.0	1.056	12514.711
4430.0	4430.0	0.818	4430.0
5693.661	3707.277	0.847	11036.68
6074.105	4667.429	0.893	10829.482
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
13549.6	13431.429	1.178	14182.848
8406.549	8406.549	0.75	10975.842
5680.0	5641.667	0.953	8919.2
4119.034	4119.034	0.703	5598.743
6574.907	6505.065	0.946	8392.098
4959.292	3238.407	0.728	8500.002
6802.727	6744.5	1.073	7324.256
3618.125	3524.418	0.804	5008.067
7402.503	7015.152	0.783	10250.236
4557.647	4430.758	0.817	6312.924
3650.0	3650.0	1.182	3650.0
5358.744	5358.744	0.769	6212.356
990.0	990.0	1.0	990.0
4820.208	4049.444	1.138	6437.569
6542.258	5760.21	0.716	12594.078
6653.543	6150.513	0.996	11049.164
5066.959	4889.869	1.075	6500.0
4114.0	4114.0	0.794	6000.0
6091.78	5869.274	0.722	8316.634
4164.485	2823.326	0.928	8000.0
3104.304	3104.304	0.838	5000.0
6874.214	6313.393	0.802	10648.6
4605.735	-3592.835	0.872	9358.131
1872.232	1872.232	0.608	3694.334
7427.432	-7153.633	1.486	12439.96
4126.974	1358.962	1.095	6704.32
3211.618	2492.6	0.762	6000.0
4717.167	4632.549	1.096	8067.9
5217.559	4809.748	0.733	8500.0
5423.939	5423.939	0.596	6319.616
5903.789	4626.512	0.784	10261.78
4283.482	3432.086	0.753	7920.66
3845.801	3845.801	0.74	5053.798
4214.209	2951.84	0.718	8500.0
4752.422	2255.457	0.818	8389.615
2002.5	2002.5	0.521	2500.0
4310.062	4310.062	1.333	4310.062
4480.0	4480.0	0.769	4480.0
8174.243	6652.248	1.06	11957.416
9565.27	9565.27	0.742	12643.502
5880.0	5880.0	2.333	5880.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
3643.75	3643.75	0.711	5061.6
3995.567	1684.274	0.635	7826.775
3378.005	3068.528	0.927	4638.74
8383.913	8383.913	0.571	10236.2
7424.545	7424.545	0.647	12251.006
7023.07	7023.07	0.683	12617.06
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
