LAAL	AL	AP	DAL
2228.409	2228.409	0.687	2668.889
3873.707	1389.17	0.787	6909.45
3326.682	1071.393	0.813	5484.277
1009.333	1009.333	0.906	1128.8
1750.0	1750.0	1.0	1750.0
3975.067	2005.543	0.929	5745.967
4608.611	4608.611	0.562	5921.348
3008.488	1975.801	0.875	4261.356
2321.29	2321.29	0.614	3737.486
1758.804	1758.804	0.573	3900.0
2288.704	658.128	0.62	6224.717
2168.75	2168.75	0.653	2939.501
965.833	809.655	0.591	2023.544
4470.973	3742.37	0.704	6859.484
6857.056	6857.056	0.848	9437.794
2694.643	2611.688	1.083	3600.0
3621.971	3621.971	0.311	3672.469
990.0	990.0	1.0	990.0
3205.197	1943.947	1.009	4906.007
2410.21	2410.21	0.565	5478.703
2822.471	2067.333	0.772	4519.896
1612.605	1612.605	0.677	2551.211
2592.857	2592.857	0.699	3636.49
4331.34	3850.144	0.67	5684.492
1762.279	275.337	0.765	3559.986
3615.811	3615.811	0.701	4568.806
3730.337	3730.337	0.647	5645.969
2016.373	-5968.087	0.765	4675.385
1740.771	1740.771	0.469	2297.41
1937.094	-868.015	0.665	4161.376
3890.886	3066.209	1.74	11855.168
1478.281	1239.062	0.6	3099.365
2441.602	1117.152	0.957	3438.129
3007.292	3007.292	0.622	5242.978
3360.0	3360.0	0.516	3902.485
2757.442	2757.442	0.531	3467.007
2161.782	108.215	0.718	3272.694
2731.538	2194.265	0.804	4497.344
1476.234	213.866	0.608	4424.554
3694.825	1856.596	0.733	5391.837
1900.0	1900.0	0.587	2101.875
1662.879	1375.542	0.989	2205.585
1985.983	1985.983	0.597	2400.0
4840.087	3694.183	0.839	6369.627
5272.248	5272.248	0.639	7242.652
3346.667	2530.0	1.347	4500.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
2328.571	2032.0	0.667	4134.014
501.409	-1236.986	0.544	3131.767
2683.561	2374.083	0.849	3900.0
6336.747	6336.747	0.534	6390.046
4171.515	3148.056	0.65	8540.615
5066.85	5066.85	0.579	5246.914
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.778	1370.0
2936.0	2753.529	0.724	5431.543
2105.658	2105.658	0.744	2759.537
2378.595	1926.087	0.844	3197.929
1524.923	1524.923	0.679	2000.625
3087.623	3087.623	0.657	3552.319
2139.0	2139.0	0.658	2908.402
3135.488	3135.488	0.491	6090.052
6694.186	6694.186	0.278	6600.0
2268.339	2268.339	0.642	2700.0
1175.763	916.457	0.677	2003.454
1454.194	1159.648	0.644	3104.229
1148.976	1148.976	0.553	4159.341
1481.835	1481.835	0.506	2230.575
3780.444	3780.444	0.593	5533.048
2530.196	2530.196	0.594	2739.55
3019.391	3019.391	0.638	4772.483
3154.716	2291.216	0.734	4740.756
3483.711	305.636	0.813	5140.217
1978.643	979.512	0.703	3649.395
4050.461	4050.461	0.625	6232.305
1218.934	1218.934	0.516	3311.43
2212.914	-2762.8	1.081	3613.316
1964.56	44.352	0.821	4548.848
1450.0	1450.0	0.833	1450.0
1980.0	1980.0	0.7	1980.0
3164.167	2560.124	0.712	4300.221
1497.692	1497.692	0.516	2700.0
1699.412	1556.25	0.735	2295.986
2003.008	2003.008	0.66	3111.073
986.598	986.598	0.524	2810.084
2701.023	2701.023	0.591	3587.929
1790.549	1284.0	0.669	2680.547
2476.667	2476.667	0.602	2662.5
2631.773	1815.082	0.657	5882.204
2615.15	534.267	0.929	3818.33
2129.744	-453.988	0.841	4339.053
1765.688	1765.688	0.491	2016.455
2796.993	2796.993	0.752	4800.0
1983.667	1983.667	0.74	2403.056
2442.422	1407.012	0.831	4445.753
2480.969	1772.623	0.62	5848.836
2286.111	2286.111	0.648	5400.0
2814.574	2361.766	0.631	4160.784
1971.111	1003.91	0.965	2601.235
2576.689	1813.39	0.663	4712.136
1864.952	1864.952	0.661	2272.708
2420.556	2420.556	0.68	2764.014
3025.0	3025.0	0.68	4325.0
3213.081	3213.081	0.559	3888.503
1849.493	1849.493	0.535	2505.152
1331.537	-1675.094	0.617	5700.0
3652.595	1004.762	0.694	6729.474
3108.342	686.679	0.882	5516.634
1717.5	1061.25	0.962	2305.714
1494.0	1494.0	0.961	1500.0
2462.0	2462.0	0.735	3600.0
2179.941	2179.941	0.554	3105.747
2630.952	2630.952	0.649	3600.0
1270.0	1270.0	1.0	1270.0
2240.75	2240.75	0.853	3893.74
7006.043	7006.043	0.572	10798.542
1638.811	924.611	0.567	4615.222
2433.258	-101902.416	0.558	40894.981
