LAAL	AL	AP	DAL
2717.523	2717.523	0.485	7746.154
9095.417	9095.417	0.505	13211.359
5530.657	-8.11	0.531	12492.664
8544.847	6321.325	0.537	20341.611
8365.54	8365.54	0.504	13186.681
6606.094	4451.314	0.525	26016.053
-206.562	-3315.76	0.508	11109.526
4651.022	4651.022	0.499	10178.917
2508.437	2508.437	0.463	9279.781
13241.402	13241.402	0.499	17022.131
7285.939	6735.265	0.522	15062.036
5729.881	4671.189	0.516	13206.559
4016.628	3296.533	0.513	13037.592
18021.964	18021.964	0.486	21241.355
-248.483	-7925.418	0.52	11242.751
8143.142	2274.668	0.541	15370.857
13762.019	13762.019	0.483	13497.5
6874.939	6874.939	0.514	16964.254
3429.791	3429.791	0.471	6947.999
10496.426	7961.92	0.543	21430.977
10594.224	10594.224	0.505	16792.485
