LAAL	AL	AP	DAL
2380.0	2380.0	0.778	2380.0
2340.0	2340.0	1.0	2340.0
5300.0	5235.938	1.111	5700.0
1930.0	1930.0	1.0	1930.0
2828.661	2406.48	0.776	4305.714
6542.576	6542.576	0.66	10208.072
1480.0	1480.0	1.4	1480.0
4020.0	4020.0	1.091	4020.0
4293.645	4293.645	0.671	4747.413
3950.0	3950.0	0.923	3950.0
4856.029	4449.982	0.766	7316.404
4976.584	-1299.098	0.923	10900.0
3250.0	3250.0	1.0	3250.0
3824.735	3824.735	0.795	4858.242
930.0	930.0	1.0	930.0
3831.673	-841.683	0.837	8724.027
3380.0	3380.0	0.747	4151.406
1260.0	1260.0	1.0	1260.0
10354.271	8989.738	0.763	17133.932
2080.0	2080.0	0.8	2080.0
1340.0	1340.0	0.833	1340.0
7550.538	7550.538	0.744	9117.803
1400.0	1400.0	0.6	1400.0
5140.0	5140.0	0.8	5140.0
5680.0	5680.0	0.938	5680.0
6240.789	6240.789	0.63	9674.277
7418.803	7257.778	0.988	9017.988
5972.976	5247.238	0.961	9131.899
5635.011	5635.011	0.757	8700.0
1290.0	1290.0	1.0	1290.0
1580.0	1580.0	1.0	1580.0
1923.75	1923.75	0.662	2144.444
4000.962	4000.962	0.77	5400.0
1090.0	1090.0	0.571	1090.0
6448.376	2982.222	1.547	8217.093
4983.859	4714.3	0.876	6962.37
7721.326	4740.604	1.236	11748.375
5430.0	5430.0	1.273	5430.0
3655.556	3444.0	0.9	4693.827
3809.762	3809.762	0.928	4100.0
3262.778	3262.778	0.834	5200.0
1110.0	1110.0	0.833	1110.0
890.0	890.0	0.571	890.0
4745.448	4745.448	0.789	7996.735
8013.596	8013.596	0.798	9239.744
4874.052	4071.82	1.005	10300.0
2500.0	2500.0	0.571	2500.0
4565.517	3992.0	2.222	6106.778
4000.222	3617.097	0.855	7650.059
3710.0	3710.0	0.889	3710.0
8024.186	8024.186	0.877	13764.089
4912.337	3935.789	1.248	7140.896
3597.5	3377.391	0.931	5537.5
5936.902	4681.394	1.366	7900.0
3722.0	2676.839	0.829	6567.568
4573.75	4573.75	0.775	5200.0
4293.654	4173.864	1.134	4700.0
9926.167	8910.0	1.22	12100.0
5500.0	5500.0	0.718	6164.031
3832.143	3500.325	1.039	5022.337
5292.283	4254.956	0.794	7997.186
8547.619	8547.619	0.978	10671.655
5366.969	3577.586	1.022	8300.0
2750.0	2750.0	0.937	3100.0
4427.778	4330.952	1.239	5275.309
3072.692	2010.0	1.347	4196.302
2015.765	2015.765	0.721	3744.089
8730.0	8730.0	1.172	8730.0
1630.0	1630.0	1.0	1630.0
2780.0	2780.0	0.7	2780.0
6074.286	5977.255	1.191	7603.311
3470.0	3470.0	1.0	3470.0
4110.0	4110.0	1.2	4110.0
4116.722	4116.722	0.757	5900.0
1630.0	1630.0	0.778	1630.0
5806.638	4873.612	0.904	7505.8
5682.567	5273.939	1.016	7362.145
4742.667	4742.667	0.894	5400.0
5854.578	5854.578	0.868	6571.562
6042.143	6042.143	0.92	6128.639
1050.0	1050.0	1.0	1050.0
1660.0	1660.0	0.8	1660.0
4427.5	4427.5	0.96	5400.0
4158.75	4158.75	0.836	4741.6
1230.0	1230.0	1.0	1230.0
4130.666	3598.835	0.917	5878.008
5750.167	5389.385	1.075	6900.0
2931.653	2614.861	0.883	4331.973
6943.0	6943.0	0.827	11300.0
3130.855	2791.679	0.828	4927.419
4888.281	4179.245	0.692	10425.708
4079.474	4079.474	0.843	5537.562
3788.325	1729.833	0.836	7793.068
5192.903	4248.459	1.123	9662.5
900.0	900.0	1.0	900.0
7664.967	5673.576	1.282	12100.0
1130.0	1130.0	0.6	1130.0
4641.985	3639.172	0.769	8409.583
6145.198	6145.198	0.801	9104.446
5092.258	4954.155	0.753	6533.791
5235.644	4379.694	1.124	7605.312
10780.0	10780.0	0.917	10780.0
6070.833	6054.545	1.066	8060.764
3677.527	3096.711	0.7	9635.246
4452.224	2027.456	0.918	6519.552
5371.024	-3961.813	0.977	8618.482
1490.0	1490.0	0.667	1490.0
1530.0	1530.0	1.0	1530.0
5230.878	4191.897	1.106	7536.385
2400.0	2400.0	1.25	2400.0
5830.0	5830.0	1.267	5830.0
4561.806	4561.806	0.829	8135.779
5016.723	5016.723	0.662	7700.0
3830.18	3277.614	0.821	7241.02
4735.974	4624.137	0.837	6106.777
6389.784	6250.667	1.172	9395.822
5303.783	5303.783	0.654	6840.499
5515.429	5425.0	0.984	7200.0
6455.926	6404.762	1.256	9100.302
8240.0	8240.0	1.312	8240.0
5754.734	5022.381	1.056	8738.875
6692.076	6302.167	0.723	14395.117
4819.62	2772.308	0.806	8540.442
4410.921	4195.577	1.408	4874.072
3132.886	2254.01	0.725	5412.109
5783.504	5670.769	0.869	7392.743
6804.737	6804.737	0.834	7088.477
6491.591	6474.25	1.087	7211.219
1140.0	1140.0	0.75	1140.0
3270.0	3270.0	1.091	3270.0
6730.0	6730.0	1.0	6730.0
8470.0	8470.0	0.905	8470.0
5952.444	5952.444	0.811	14195.782
5644.788	4606.611	0.838	11700.0
5685.0	5656.579	1.024	6087.0
3990.0	3990.0	0.9	3990.0
4892.364	4476.364	1.133	6259.648
6464.286	6464.286	0.885	7326.036
8155.909	7798.928	0.812	12974.182
4009.347	2956.852	0.893	6151.967
8507.083	8507.083	0.83	8700.0
1240.0	1240.0	1.0	1240.0
1530.0	1530.0	1.2	1530.0
4431.158	4300.5	0.879	5471.247
6998.077	6998.077	0.877	7506.238
4411.226	3783.0	0.977	5900.0
4554.536	4554.536	0.735	5900.0
6502.251	3733.573	1.178	10119.122
1400.0	1400.0	1.0	1400.0
1280.0	1280.0	1.0	1280.0
4708.214	4708.214	0.984	5058.112
1160.0	1160.0	0.8	1160.0
5559.624	5411.366	0.711	10700.0
4510.0	4510.0	1.385	4510.0
6790.127	6133.668	1.104	11100.0
7260.82	4829.728	0.97	12021.862
1010.0	1010.0	1.0	1010.0
8606.061	8171.189	1.016	10560.267
4430.0	4430.0	0.636	4430.0
5999.636	4262.125	0.846	9810.119
5585.814	3692.286	0.912	8169.021
1570.0	1570.0	1.0	1570.0
1750.0	1750.0	1.0	1750.0
15510.0	15510.0	1.19	15510.0
6688.753	6688.753	0.731	9277.46
9250.0	9163.75	1.035	11300.0
11235.051	11167.273	0.965	12995.278
4682.767	4566.364	0.853	6545.974
5093.523	2264.828	0.773	11100.0
3205.833	3205.833	0.8	5394.737
5118.125	5024.418	0.88	6301.367
4782.353	2871.702	0.794	10700.0
8307.273	8307.273	0.905	10844.974
3071.429	2964.773	1.254	3400.0
6261.437	6261.437	0.722	9700.0
990.0	990.0	1.0	990.0
4287.014	3095.833	1.112	6337.569
5600.83	4818.782	0.688	12985.104
10470.258	10406.0	1.011	11910.489
7150.0	7150.0	1.059	7150.0
3683.786	3683.786	0.774	4690.065
6407.76	6407.76	0.708	11100.0
4082.863	3087.821	0.824	6945.632
3019.554	3019.554	0.733	4700.0
6642.038	5788.231	0.821	10303.621
5626.186	204.8	0.863	9839.28
2536.964	2536.964	0.589	4146.128
6920.991	-8673.527	1.505	11880.409
6398.867	6123.974	1.86	13826.624
2973.382	2254.364	0.745	5900.0
4253.285	3664.641	1.15	5706.994
6916.423	6916.423	0.747	10364.405
5733.463	5733.463	0.612	8100.0
5793.849	5793.849	0.666	8615.03
6676.809	6676.809	0.781	11007.978
4439.616	3954.203	0.844	6060.314
4975.844	4030.844	0.73	12333.476
6075.402	4908.272	0.793	9994.242
2090.0	2090.0	0.529	2600.0
2767.309	2677.516	1.259	3599.892
4480.0	4480.0	0.769	4480.0
7880.437	6925.517	0.972	9755.617
9510.477	9277.182	0.8	13061.92
5880.0	5880.0	1.333	5880.0
1290.0	1290.0	0.833	1290.0
1490.0	1490.0	1.0	1490.0
4146.032	4014.222	0.821	7551.383
4440.707	2363.178	0.638	9246.913
4717.273	4426.0	1.06	7284.277
8588.261	8588.261	0.575	9806.2
8041.667	5662.0	0.825	15918.629
6074.326	5681.447	0.738	8630.284
1170.0	1170.0	1.0	1170.0
1370.0	1370.0	0.556	1370.0
