LAAL	AL	AP	DAL
1134.364	1134.364	0.484	12603.841
9548.1	9548.1	0.501	13402.517
3320.415	-2237.696	0.524	9004.969
5561.372	2225.975	0.53	9843.409
613.946	-16.532	0.503	9271.34
7643.852	7643.852	0.501	14672.427
-877.566	-11770.957	0.527	8204.315
2006.898	-364.687	0.512	8359.604
1617.547	924.462	0.506	13353.344
4791.979	-4906.483	0.54	9717.165
6294.164	6294.164	0.5	12266.903
30949.63	30949.63	0.474	25758.617
22287.088	22287.088	0.48	23406.127
7537.426	-5238.787	0.569	14613.616
-4695.979	-10151.242	0.501	5150.239
7213.79	2022.553	0.536	17870.32
9497.256	9497.256	0.481	8830.524
-9156.04	-30399.979	0.531	18580.04
-2622.53	-2622.53	0.471	8500.0
11512.278	11512.278	0.519	16739.005
4747.515	619.028	0.529	11592.557
